Orthogroup	F_distichus_pep_CA	F_serratus_pep_CA	PUBLIC_Ectocarpus-sp7_proteins
OG0012523	dis_TRINITY_DN3835_c0_g3.p1		
OG0012524	dis_TRINITY_DN38375_c0_g1.p1		
OG0012525	dis_TRINITY_DN383_c0_g3.p2		
OG0012526	dis_TRINITY_DN38476_c0_g2.p4		
OG0012527	dis_TRINITY_DN38476_c0_g6.p1		
OG0012528	dis_TRINITY_DN38517_c0_g1.p2		
OG0012529	dis_TRINITY_DN3852_c0_g1.p3		
OG0012530	dis_TRINITY_DN38550_c0_g1.p2		
OG0012531	dis_TRINITY_DN3858_c0_g3.p2		
OG0012532	dis_TRINITY_DN3858_c0_g4.p1		
OG0012533	dis_TRINITY_DN3859_c0_g1.p3		
OG0012534	dis_TRINITY_DN3860_c0_g9.p2		
OG0012535	dis_TRINITY_DN38619_c0_g1.p3		
OG0012536	dis_TRINITY_DN3864_c0_g1.p2		
OG0012537	dis_TRINITY_DN3864_c0_g3.p1		
OG0012538	dis_TRINITY_DN3881_c0_g2.p3		
OG0012539	dis_TRINITY_DN38829_c0_g1.p2		
OG0012540	dis_TRINITY_DN38913_c0_g1.p3		
OG0012541	dis_TRINITY_DN3893_c0_g5.p10		
OG0012542	dis_TRINITY_DN3895_c2_g1.p3		
OG0012543	dis_TRINITY_DN3915_c0_g1.p3		
OG0012544	dis_TRINITY_DN3918_c0_g1.p1		
OG0012545	dis_TRINITY_DN3919_c0_g1.p1		
OG0012546	dis_TRINITY_DN3922_c0_g4.p3		
OG0012547	dis_TRINITY_DN39303_c0_g1.p2		
OG0012548	dis_TRINITY_DN39327_c0_g2.p3		
OG0012549	dis_TRINITY_DN39385_c0_g1.p2		
OG0012550	dis_TRINITY_DN393_c0_g1.p2		
OG0012551	dis_TRINITY_DN3943_c0_g3.p1		
OG0012552	dis_TRINITY_DN39474_c0_g3.p2		
OG0012553	dis_TRINITY_DN39482_c0_g1.p2		
OG0012554	dis_TRINITY_DN39535_c0_g1.p3		
OG0012555	dis_TRINITY_DN39562_c0_g1.p2		
OG0012556	dis_TRINITY_DN3958_c0_g1.p2		
OG0012557	dis_TRINITY_DN3960_c0_g1.p1		
OG0012558	dis_TRINITY_DN39666_c0_g1.p2		
OG0012559	dis_TRINITY_DN39666_c0_g1.p10		
OG0012560	dis_TRINITY_DN3969_c0_g2.p2		
OG0012561	dis_TRINITY_DN39776_c0_g1.p2		
OG0012562	dis_TRINITY_DN3980_c0_g1.p2		
OG0012563	dis_TRINITY_DN40038_c0_g1.p2		
OG0012564	dis_TRINITY_DN40057_c0_g1.p1		
OG0012565	dis_TRINITY_DN4007_c0_g1.p1		
OG0012566	dis_TRINITY_DN4007_c0_g3.p2		
OG0012567	dis_TRINITY_DN4007_c0_g4.p2		
OG0012568	dis_TRINITY_DN4007_c0_g5.p2		
OG0012569	dis_TRINITY_DN40090_c0_g2.p2		
OG0012570	dis_TRINITY_DN40091_c0_g1.p5		
OG0012571	dis_TRINITY_DN4011_c0_g1.p2		
OG0012572	dis_TRINITY_DN40134_c0_g2.p2		
OG0012573	dis_TRINITY_DN40143_c0_g1.p2		
OG0012574	dis_TRINITY_DN4018_c0_g1.p2		
OG0012575	dis_TRINITY_DN4022_c0_g2.p2		
OG0012576	dis_TRINITY_DN4022_c0_g5.p3		
OG0012577	dis_TRINITY_DN4022_c0_g9.p2		
OG0012578	dis_TRINITY_DN4035_c0_g1.p3		
OG0012579	dis_TRINITY_DN40368_c0_g1.p2		
OG0012580	dis_TRINITY_DN4038_c1_g2.p2		
OG0012581	dis_TRINITY_DN40453_c0_g1.p2		
OG0012582	dis_TRINITY_DN4050_c0_g1.p2		
OG0012583	dis_TRINITY_DN40520_c0_g1.p2		
OG0012584	dis_TRINITY_DN40575_c0_g1.p1		
OG0012585	dis_TRINITY_DN40579_c0_g3.p4		
OG0012586	dis_TRINITY_DN4058_c0_g3.p1		
OG0012587	dis_TRINITY_DN405_c0_g4.p10		
OG0012588	dis_TRINITY_DN405_c0_g4.p11		
OG0012589	dis_TRINITY_DN40630_c0_g1.p3		
OG0012590	dis_TRINITY_DN4064_c0_g1.p2		
OG0012591	dis_TRINITY_DN4067_c0_g4.p2		
OG0012592	dis_TRINITY_DN4069_c0_g1.p2		
OG0012593	dis_TRINITY_DN40712_c0_g1.p2		
OG0012594	dis_TRINITY_DN4077_c0_g1.p4		
OG0012595	dis_TRINITY_DN40786_c0_g1.p2		
OG0012596	dis_TRINITY_DN4078_c0_g1.p2		
OG0012597	dis_TRINITY_DN4082_c0_g1.p1		
OG0012598	dis_TRINITY_DN4088_c0_g1.p4		
OG0012599	dis_TRINITY_DN4095_c0_g1.p2		
OG0012600	dis_TRINITY_DN4100_c0_g1.p4		
OG0012601	dis_TRINITY_DN41045_c0_g1.p4		
OG0012602	dis_TRINITY_DN4109_c0_g3.p2		
OG0012603	dis_TRINITY_DN4118_c0_g5.p1		
OG0012604	dis_TRINITY_DN41210_c0_g1.p1		
OG0012605	dis_TRINITY_DN4122_c0_g1.p2		
OG0012606	dis_TRINITY_DN4123_c0_g1.p2		
OG0012607	dis_TRINITY_DN4123_c0_g3.p2		
OG0012608	dis_TRINITY_DN4123_c0_g5.p3		
OG0012609	dis_TRINITY_DN41287_c0_g1.p2		
OG0012610	dis_TRINITY_DN41307_c0_g1.p2		
OG0012611	dis_TRINITY_DN41328_c0_g1.p2		
OG0012612	dis_TRINITY_DN4134_c0_g1.p2		
OG0012613	dis_TRINITY_DN41359_c0_g1.p2		
OG0012614	dis_TRINITY_DN4140_c0_g1.p1		
OG0012615	dis_TRINITY_DN4141_c0_g1.p2		
OG0012616	dis_TRINITY_DN4143_c0_g1.p2		
OG0012617	dis_TRINITY_DN4145_c0_g2.p1		
OG0012618	dis_TRINITY_DN4149_c0_g1.p3		
OG0012619	dis_TRINITY_DN41505_c0_g1.p1		
OG0012620	dis_TRINITY_DN41608_c0_g1.p2		
OG0012621	dis_TRINITY_DN41671_c0_g1.p1		
OG0012622	dis_TRINITY_DN41791_c0_g1.p3		
OG0012623	dis_TRINITY_DN41828_c0_g1.p2		
OG0012624	dis_TRINITY_DN41832_c0_g1.p1		
OG0012625	dis_TRINITY_DN4186_c0_g1.p3		
OG0012626	dis_TRINITY_DN41876_c0_g1.p2		
OG0012627	dis_TRINITY_DN418_c0_g1.p2		
OG0012628	dis_TRINITY_DN41909_c0_g1.p4		
OG0012629	dis_TRINITY_DN41964_c0_g1.p1		
OG0012630	dis_TRINITY_DN42058_c0_g1.p2		
OG0012631	dis_TRINITY_DN42063_c0_g2.p2		
OG0012632	dis_TRINITY_DN42074_c0_g1.p2		
OG0012633	dis_TRINITY_DN4207_c0_g1.p2		
OG0012634	dis_TRINITY_DN4208_c0_g3.p2		
OG0012635	dis_TRINITY_DN42147_c0_g1.p2		
OG0012636	dis_TRINITY_DN42179_c0_g1.p1		
OG0012637	dis_TRINITY_DN42193_c0_g2.p3		
OG0012638	dis_TRINITY_DN42227_c0_g1.p2		
OG0012639	dis_TRINITY_DN42254_c0_g1.p2		
OG0012640	dis_TRINITY_DN4226_c0_g3.p1		
OG0012641	dis_TRINITY_DN42273_c0_g1.p2		
OG0012642	dis_TRINITY_DN42315_c0_g1.p2		
OG0012643	dis_TRINITY_DN4239_c0_g4.p2		
OG0012644	dis_TRINITY_DN4239_c0_g6.p2		
OG0012645	dis_TRINITY_DN4259_c0_g1.p2		
OG0012646	dis_TRINITY_DN425_c0_g1.p2		
OG0012647	dis_TRINITY_DN4260_c0_g1.p2		
OG0012648	dis_TRINITY_DN42617_c0_g1.p1		
OG0012649	dis_TRINITY_DN42626_c0_g2.p2		
OG0012650	dis_TRINITY_DN4271_c0_g1.p3		
OG0012651	dis_TRINITY_DN4272_c0_g1.p1		
OG0012652	dis_TRINITY_DN42743_c0_g1.p2		
OG0012653	dis_TRINITY_DN42774_c0_g1.p2		
OG0012654	dis_TRINITY_DN42778_c0_g2.p2		
OG0012655	dis_TRINITY_DN42800_c0_g1.p1		
OG0012656	dis_TRINITY_DN4280_c0_g2.p2		
OG0012657	dis_TRINITY_DN42813_c0_g1.p2		
OG0012658	dis_TRINITY_DN42819_c0_g2.p1		
OG0012659	dis_TRINITY_DN42847_c0_g1.p1		
OG0012660	dis_TRINITY_DN42860_c0_g1.p2		
OG0012661	dis_TRINITY_DN42868_c0_g1.p2		
OG0012662	dis_TRINITY_DN42871_c0_g1.p2		
OG0012663	dis_TRINITY_DN42893_c0_g1.p2		
OG0012664	dis_TRINITY_DN42917_c0_g2.p3		
OG0012665	dis_TRINITY_DN4292_c0_g2.p3		
OG0012666	dis_TRINITY_DN42930_c0_g1.p2		
OG0012667	dis_TRINITY_DN42932_c0_g1.p2		
OG0012668	dis_TRINITY_DN42941_c0_g1.p2		
OG0012669	dis_TRINITY_DN4298_c0_g1.p2		
OG0012670	dis_TRINITY_DN42997_c0_g1.p2		
OG0012671	dis_TRINITY_DN4299_c0_g3.p2		
OG0012672	dis_TRINITY_DN43010_c0_g1.p3		
OG0012673	dis_TRINITY_DN43015_c0_g1.p2		
OG0012674	dis_TRINITY_DN43020_c0_g1.p2		
OG0012675	dis_TRINITY_DN4305_c0_g1.p4		
OG0012676	dis_TRINITY_DN43073_c0_g1.p2		
OG0012677	dis_TRINITY_DN4311_c0_g2.p2		
OG0012678	dis_TRINITY_DN4311_c0_g4.p2		
OG0012679	dis_TRINITY_DN4311_c0_g5.p3		
OG0012680	dis_TRINITY_DN4311_c0_g6.p10		
OG0012681	dis_TRINITY_DN4311_c0_g6.p11		
OG0012682	dis_TRINITY_DN4311_c0_g6.p12		
OG0012683	dis_TRINITY_DN4311_c0_g6.p13		
OG0012684	dis_TRINITY_DN4311_c0_g6.p15		
OG0012685	dis_TRINITY_DN4311_c0_g6.p16		
OG0012686	dis_TRINITY_DN4311_c0_g6.p17		
OG0012687	dis_TRINITY_DN4311_c0_g6.p21		
OG0012688	dis_TRINITY_DN4311_c0_g6.p22		
OG0012689	dis_TRINITY_DN43151_c0_g1.p2		
OG0012690	dis_TRINITY_DN43160_c0_g1.p2		
OG0012691	dis_TRINITY_DN43177_c1_g1.p3		
OG0012692	dis_TRINITY_DN43177_c1_g4.p2		
OG0012693	dis_TRINITY_DN4317_c0_g1.p2		
OG0012694	dis_TRINITY_DN43180_c0_g1.p3		
OG0012695	dis_TRINITY_DN43188_c0_g1.p3		
OG0012696	dis_TRINITY_DN43205_c0_g1.p2		
OG0012697	dis_TRINITY_DN4321_c0_g3.p2		
OG0012698	dis_TRINITY_DN43228_c0_g1.p3		
OG0012699	dis_TRINITY_DN43235_c0_g1.p1		
OG0012700	dis_TRINITY_DN4323_c0_g1.p3		
OG0012701	dis_TRINITY_DN4324_c0_g1.p1		
OG0012702	dis_TRINITY_DN4327_c0_g2.p2		
OG0012703	dis_TRINITY_DN43330_c0_g1.p2		
OG0012704	dis_TRINITY_DN4334_c0_g1.p2		
OG0012705	dis_TRINITY_DN4334_c0_g2.p2		
OG0012706	dis_TRINITY_DN4335_c0_g1.p1		
OG0012707	dis_TRINITY_DN4337_c0_g1.p1		
OG0012708	dis_TRINITY_DN433_c0_g1.p4		
OG0012709	dis_TRINITY_DN43406_c0_g1.p3		
OG0012710	dis_TRINITY_DN4348_c0_g3.p4		
OG0012711	dis_TRINITY_DN434_c0_g1.p2		
OG0012712	dis_TRINITY_DN43507_c0_g3.p2		
OG0012713	dis_TRINITY_DN4354_c0_g1.p3		
OG0012714	dis_TRINITY_DN43571_c0_g1.p2		
OG0012715	dis_TRINITY_DN4358_c0_g2.p1		
OG0012716	dis_TRINITY_DN43594_c0_g5.p2		
OG0012717	dis_TRINITY_DN4365_c0_g3.p10		
OG0012718	dis_TRINITY_DN4365_c0_g3.p11		
OG0012719	dis_TRINITY_DN4365_c0_g3.p15		
OG0012720	dis_TRINITY_DN4368_c0_g2.p3		
OG0012721	dis_TRINITY_DN4375_c0_g1.p3		
OG0012722	dis_TRINITY_DN4387_c1_g1.p1		
OG0012723	dis_TRINITY_DN4387_c1_g2.p1		
OG0012724	dis_TRINITY_DN4390_c0_g1.p2		
OG0012725	dis_TRINITY_DN4394_c0_g2.p2		
OG0012726	dis_TRINITY_DN43973_c0_g1.p10		
OG0012727	dis_TRINITY_DN43973_c0_g1.p11		
OG0012728	dis_TRINITY_DN43_c0_g3.p2		
OG0012729	dis_TRINITY_DN4401_c0_g2.p2		
OG0012730	dis_TRINITY_DN4403_c0_g6.p2		
OG0012731	dis_TRINITY_DN44058_c0_g1.p2		
OG0012732	dis_TRINITY_DN4408_c0_g1.p2		
OG0012733	dis_TRINITY_DN4411_c0_g1.p2		
OG0012734	dis_TRINITY_DN4411_c0_g2.p1		
OG0012735	dis_TRINITY_DN44127_c0_g1.p2		
OG0012736	dis_TRINITY_DN4421_c0_g4.p1		
OG0012737	dis_TRINITY_DN4430_c0_g1.p2		
OG0012738	dis_TRINITY_DN4432_c0_g1.p2		
OG0012739	dis_TRINITY_DN44379_c0_g1.p1		
OG0012740	dis_TRINITY_DN4439_c0_g2.p2		
OG0012741	dis_TRINITY_DN4441_c0_g1.p2		
OG0012742	dis_TRINITY_DN44527_c0_g1.p1		
OG0012743	dis_TRINITY_DN44529_c0_g1.p2		
OG0012744	dis_TRINITY_DN4454_c0_g6.p2		
OG0012745	dis_TRINITY_DN44601_c0_g1.p1		
OG0012746	dis_TRINITY_DN44625_c0_g2.p2		
OG0012747	dis_TRINITY_DN4464_c0_g2.p2		
OG0012748	dis_TRINITY_DN44681_c0_g1.p2		
OG0012749	dis_TRINITY_DN44695_c0_g2.p2		
OG0012750	dis_TRINITY_DN4471_c0_g1.p1		
OG0012751	dis_TRINITY_DN4473_c0_g1.p1		
OG0012752	dis_TRINITY_DN447_c0_g1.p2		
OG0012753	dis_TRINITY_DN4487_c0_g1.p2		
OG0012754	dis_TRINITY_DN4490_c0_g1.p10		
OG0012755	dis_TRINITY_DN4490_c0_g1.p11		
OG0012756	dis_TRINITY_DN4490_c0_g1.p12		
OG0012757	dis_TRINITY_DN4490_c0_g1.p14		
OG0012758	dis_TRINITY_DN4491_c1_g2.p2		
OG0012759	dis_TRINITY_DN449_c0_g2.p3		
OG0012760	dis_TRINITY_DN4505_c0_g1.p1		
OG0012761	dis_TRINITY_DN4505_c0_g2.p2		
OG0012762	dis_TRINITY_DN45092_c0_g1.p1		
OG0012763	dis_TRINITY_DN4509_c0_g1.p2		
OG0012764	dis_TRINITY_DN4510_c0_g1.p2		
OG0012765	dis_TRINITY_DN45132_c0_g1.p2		
OG0012766	dis_TRINITY_DN4513_c0_g1.p1		
OG0012767	dis_TRINITY_DN4518_c0_g1.p3		
OG0012768	dis_TRINITY_DN4518_c0_g1.p10		
OG0012769	dis_TRINITY_DN4518_c0_g1.p11		
OG0012770	dis_TRINITY_DN4518_c0_g1.p12		
OG0012771	dis_TRINITY_DN4518_c0_g1.p13		
OG0012772	dis_TRINITY_DN451_c0_g1.p1		
OG0012773	dis_TRINITY_DN45212_c0_g1.p2		
OG0012774	dis_TRINITY_DN45236_c0_g1.p1		
OG0012775	dis_TRINITY_DN4523_c0_g3.p4		
OG0012776	dis_TRINITY_DN4527_c0_g1.p2		
OG0012777	dis_TRINITY_DN452_c0_g1.p2		
OG0012778	dis_TRINITY_DN45351_c0_g1.p2		
OG0012779	dis_TRINITY_DN4539_c0_g1.p1		
OG0012780	dis_TRINITY_DN45436_c0_g1.p2		
OG0012781	dis_TRINITY_DN4543_c0_g4.p2		
OG0012782	dis_TRINITY_DN4545_c0_g1.p1		
OG0012783	dis_TRINITY_DN4546_c0_g1.p2		
OG0012784	dis_TRINITY_DN4559_c0_g6.p2		
OG0012785	dis_TRINITY_DN456_c0_g2.p1		
OG0012786	dis_TRINITY_DN45838_c0_g1.p2		
OG0012787	dis_TRINITY_DN4588_c0_g2.p2		
OG0012788	dis_TRINITY_DN458_c0_g1.p2		
OG0012789	dis_TRINITY_DN4591_c1_g1.p2		
OG0012790	dis_TRINITY_DN4596_c0_g1.p3		
OG0012791	dis_TRINITY_DN45990_c0_g2.p2		
OG0012792	dis_TRINITY_DN459_c1_g1.p1		
OG0012793	dis_TRINITY_DN4617_c0_g1.p2		
OG0012794	dis_TRINITY_DN4627_c0_g1.p1		
OG0012795	dis_TRINITY_DN462_c0_g1.p3		
OG0012796	dis_TRINITY_DN4630_c0_g1.p2		
OG0012797	dis_TRINITY_DN46371_c0_g1.p3		
OG0012798	dis_TRINITY_DN4638_c0_g1.p1		
OG0012799	dis_TRINITY_DN4644_c0_g1.p2		
OG0012800	dis_TRINITY_DN4644_c1_g1.p2		
OG0012801	dis_TRINITY_DN4647_c0_g1.p2		
OG0012802	dis_TRINITY_DN46503_c0_g1.p2		
OG0012803	dis_TRINITY_DN46560_c0_g1.p2		
OG0012804	dis_TRINITY_DN4670_c0_g1.p2		
OG0012805	dis_TRINITY_DN4672_c0_g3.p2		
OG0012806	dis_TRINITY_DN46784_c0_g1.p2		
OG0012807	dis_TRINITY_DN46873_c0_g1.p2		
OG0012808	dis_TRINITY_DN46884_c0_g1.p2		
OG0012809	dis_TRINITY_DN4692_c0_g1.p2		
OG0012810	dis_TRINITY_DN4694_c2_g1.p2		
OG0012811	dis_TRINITY_DN469_c0_g2.p2		
OG0012812	dis_TRINITY_DN4709_c0_g1.p1		
OG0012813	dis_TRINITY_DN47123_c0_g2.p2		
OG0012814	dis_TRINITY_DN4712_c0_g1.p3		
OG0012815	dis_TRINITY_DN47134_c2_g2.p3		
OG0012816	dis_TRINITY_DN4721_c0_g1.p2		
OG0012817	dis_TRINITY_DN4726_c0_g3.p2		
OG0012818	dis_TRINITY_DN4729_c0_g2.p2		
OG0012819	dis_TRINITY_DN4730_c1_g2.p2		
OG0012820	dis_TRINITY_DN4733_c0_g2.p2		
OG0012821	dis_TRINITY_DN47404_c0_g1.p2		
OG0012822	dis_TRINITY_DN4744_c0_g5.p2		
OG0012823	dis_TRINITY_DN4745_c0_g1.p2		
OG0012824	dis_TRINITY_DN47760_c0_g1.p2		
OG0012825	dis_TRINITY_DN4778_c0_g1.p2		
OG0012826	dis_TRINITY_DN477_c0_g1.p1		
OG0012827	dis_TRINITY_DN4783_c0_g1.p2		
OG0012828	dis_TRINITY_DN4784_c0_g2.p1		
OG0012829	dis_TRINITY_DN47857_c0_g3.p1		
OG0012830	dis_TRINITY_DN4785_c0_g9.p3		
OG0012831	dis_TRINITY_DN478_c0_g1.p2		
OG0012832	dis_TRINITY_DN478_c0_g1.p10		
OG0012833	dis_TRINITY_DN4791_c0_g1.p3		
OG0012834	dis_TRINITY_DN47974_c0_g1.p1		
OG0012835	dis_TRINITY_DN479_c1_g1.p2		
OG0012836	dis_TRINITY_DN48088_c0_g1.p2		
OG0012837	dis_TRINITY_DN480_c1_g1.p4		
OG0012838	dis_TRINITY_DN48195_c0_g1.p3		
OG0012839	dis_TRINITY_DN4824_c0_g1.p1		
OG0012840	dis_TRINITY_DN4829_c0_g1.p2		
OG0012841	dis_TRINITY_DN4841_c0_g1.p3		
OG0012842	dis_TRINITY_DN4848_c0_g2.p4		
OG0012843	dis_TRINITY_DN4852_c0_g1.p2		
OG0012844	dis_TRINITY_DN4853_c0_g1.p2		
OG0012845	dis_TRINITY_DN48569_c0_g1.p2		
OG0012846	dis_TRINITY_DN4858_c0_g2.p2		
OG0012847	dis_TRINITY_DN4860_c0_g1.p2		
OG0012848	dis_TRINITY_DN4866_c0_g1.p2		
OG0012849	dis_TRINITY_DN4866_c0_g3.p3		
OG0012850	dis_TRINITY_DN48674_c0_g1.p3		
OG0012851	dis_TRINITY_DN4869_c0_g1.p2		
OG0012852	dis_TRINITY_DN48733_c0_g1.p2		
OG0012853	dis_TRINITY_DN487_c1_g1.p1		
OG0012854	dis_TRINITY_DN4885_c0_g1.p2		
OG0012855	dis_TRINITY_DN4887_c0_g1.p2		
OG0012856	dis_TRINITY_DN48960_c0_g1.p10		
OG0012857	dis_TRINITY_DN48960_c0_g1.p11		
OG0012858	dis_TRINITY_DN48960_c0_g1.p12		
OG0012859	dis_TRINITY_DN48991_c0_g3.p2		
OG0012860	dis_TRINITY_DN4899_c0_g2.p1		
OG0012861	dis_TRINITY_DN49006_c0_g1.p3		
OG0012862	dis_TRINITY_DN4903_c2_g1.p2		
OG0012863	dis_TRINITY_DN4906_c0_g4.p2		
OG0012864	dis_TRINITY_DN4913_c0_g1.p2		
OG0012865	dis_TRINITY_DN4914_c0_g1.p2		
OG0012866	dis_TRINITY_DN4915_c0_g1.p2		
OG0012867	dis_TRINITY_DN49176_c0_g1.p3		
OG0012868	dis_TRINITY_DN49233_c0_g2.p3		
OG0012869	dis_TRINITY_DN49238_c0_g1.p2		
OG0012870	dis_TRINITY_DN4923_c0_g5.p2		
OG0012871	dis_TRINITY_DN49247_c0_g1.p1		
OG0012872	dis_TRINITY_DN49255_c0_g1.p3		
OG0012873	dis_TRINITY_DN49279_c0_g1.p1		
OG0012874	dis_TRINITY_DN49297_c0_g1.p1		
OG0012875	dis_TRINITY_DN492_c0_g1.p2		
OG0012876	dis_TRINITY_DN49310_c0_g1.p3		
OG0012877	dis_TRINITY_DN4938_c0_g1.p3		
OG0012878	dis_TRINITY_DN493_c0_g1.p2		
OG0012879	dis_TRINITY_DN4940_c0_g1.p3		
OG0012880	dis_TRINITY_DN49470_c0_g1.p3		
OG0012881	dis_TRINITY_DN49518_c0_g1.p4		
OG0012882	dis_TRINITY_DN4951_c0_g1.p1		
OG0012883	dis_TRINITY_DN49531_c0_g1.p2		
OG0012884	dis_TRINITY_DN4956_c0_g3.p2		
OG0012885	dis_TRINITY_DN4959_c0_g1.p2		
OG0012886	dis_TRINITY_DN49615_c0_g1.p3		
OG0012887	dis_TRINITY_DN49619_c0_g1.p2		
OG0012888	dis_TRINITY_DN49624_c0_g1.p2		
OG0012889	dis_TRINITY_DN49627_c0_g2.p1		
OG0012890	dis_TRINITY_DN4968_c0_g1.p3		
OG0012891	dis_TRINITY_DN49826_c0_g1.p2		
OG0012892	dis_TRINITY_DN4983_c0_g1.p2		
OG0012893	dis_TRINITY_DN4990_c0_g1.p2		
OG0012894	dis_TRINITY_DN4993_c0_g1.p3		
OG0012895	dis_TRINITY_DN4993_c1_g1.p2		
OG0012896	dis_TRINITY_DN49992_c0_g1.p2		
OG0012897	dis_TRINITY_DN49994_c0_g3.p3		
OG0012898	dis_TRINITY_DN50006_c0_g1.p3		
OG0012899	dis_TRINITY_DN50014_c0_g1.p2		
OG0012900	dis_TRINITY_DN5007_c0_g1.p2		
OG0012901	dis_TRINITY_DN5007_c0_g2.p1		
OG0012902	dis_TRINITY_DN5019_c0_g1.p2		
OG0012903	dis_TRINITY_DN5020_c0_g1.p1		
OG0012904	dis_TRINITY_DN5027_c0_g1.p1		
OG0012905	dis_TRINITY_DN5033_c0_g1.p3		
OG0012906	dis_TRINITY_DN5045_c0_g1.p1		
OG0012907	dis_TRINITY_DN5050_c0_g1.p2		
OG0012908	dis_TRINITY_DN5068_c0_g1.p1		
OG0012909	dis_TRINITY_DN50695_c0_g1.p1		
OG0012910	dis_TRINITY_DN506_c0_g1.p2		
OG0012911	dis_TRINITY_DN50714_c0_g1.p2		
OG0012912	dis_TRINITY_DN5071_c0_g3.p2		
OG0012913	dis_TRINITY_DN50739_c0_g1.p2		
OG0012914	dis_TRINITY_DN5073_c0_g1.p10		
OG0012915	dis_TRINITY_DN5073_c0_g1.p11		
OG0012916	dis_TRINITY_DN5073_c0_g2.p1		
OG0012917	dis_TRINITY_DN50754_c0_g1.p1		
OG0012918	dis_TRINITY_DN5076_c0_g1.p2		
OG0012919	dis_TRINITY_DN50816_c0_g1.p3		
OG0012920	dis_TRINITY_DN50863_c0_g1.p2		
OG0012921	dis_TRINITY_DN5088_c1_g1.p2		
OG0012922	dis_TRINITY_DN5089_c0_g1.p2		
OG0012923	dis_TRINITY_DN5093_c0_g4.p2		
OG0012924	dis_TRINITY_DN5094_c0_g1.p3		
OG0012925	dis_TRINITY_DN5097_c0_g1.p2		
OG0012926	dis_TRINITY_DN5098_c0_g1.p2		
OG0012927	dis_TRINITY_DN5103_c0_g1.p2		
OG0012928	dis_TRINITY_DN5105_c0_g1.p3		
OG0012929	dis_TRINITY_DN5108_c0_g1.p1		
OG0012930	dis_TRINITY_DN5109_c0_g4.p2		
OG0012931	dis_TRINITY_DN51104_c0_g1.p2		
OG0012932	dis_TRINITY_DN51142_c0_g1.p1		
OG0012933	dis_TRINITY_DN51215_c0_g1.p1		
OG0012934	dis_TRINITY_DN51222_c0_g1.p2		
OG0012935	dis_TRINITY_DN51230_c0_g1.p2		
OG0012936	dis_TRINITY_DN51237_c0_g1.p3		
OG0012937	dis_TRINITY_DN51246_c0_g1.p2		
OG0012938	dis_TRINITY_DN51250_c0_g1.p2		
OG0012939	dis_TRINITY_DN51317_c0_g1.p1		
OG0012940	dis_TRINITY_DN5135_c0_g2.p2		
OG0012941	dis_TRINITY_DN5136_c0_g2.p2		
OG0012942	dis_TRINITY_DN5137_c1_g2.p2		
OG0012943	dis_TRINITY_DN5138_c0_g2.p2		
OG0012944	dis_TRINITY_DN513_c0_g1.p2		
OG0012945	dis_TRINITY_DN5144_c0_g1.p2		
OG0012946	dis_TRINITY_DN51468_c0_g1.p1		
OG0012947	dis_TRINITY_DN51499_c0_g1.p2		
OG0012948	dis_TRINITY_DN51499_c0_g2.p2		
OG0012949	dis_TRINITY_DN51501_c0_g1.p4		
OG0012950	dis_TRINITY_DN51501_c0_g1.p10		
OG0012951	dis_TRINITY_DN5150_c0_g1.p2		
OG0012952	dis_TRINITY_DN5154_c0_g1.p2		
OG0012953	dis_TRINITY_DN5157_c0_g2.p1		
OG0012954	dis_TRINITY_DN51614_c0_g1.p2		
OG0012955	dis_TRINITY_DN516_c0_g1.p10		
OG0012956	dis_TRINITY_DN516_c0_g1.p12		
OG0012957	dis_TRINITY_DN51716_c0_g1.p2		
OG0012958	dis_TRINITY_DN51757_c0_g1.p3		
OG0012959	dis_TRINITY_DN51794_c0_g1.p3		
OG0012960	dis_TRINITY_DN51865_c0_g1.p5		
OG0012961	dis_TRINITY_DN51910_c0_g1.p1		
OG0012962	dis_TRINITY_DN5193_c0_g1.p2		
OG0012963	dis_TRINITY_DN5195_c0_g1.p1		
OG0012964	dis_TRINITY_DN5197_c0_g3.p4		
OG0012965	dis_TRINITY_DN5199_c0_g1.p2		
OG0012966	dis_TRINITY_DN5200_c0_g1.p2		
OG0012967	dis_TRINITY_DN52036_c0_g1.p2		
OG0012968	dis_TRINITY_DN52038_c0_g1.p2		
OG0012969	dis_TRINITY_DN5203_c0_g3.p2		
OG0012970	dis_TRINITY_DN52066_c0_g1.p2		
OG0012971	dis_TRINITY_DN52139_c0_g1.p3		
OG0012972	dis_TRINITY_DN5217_c0_g1.p1		
OG0012973	dis_TRINITY_DN521_c0_g4.p2		
OG0012974	dis_TRINITY_DN52221_c0_g4.p2		
OG0012975	dis_TRINITY_DN5225_c0_g2.p3		
OG0012976	dis_TRINITY_DN5226_c0_g1.p2		
OG0012977	dis_TRINITY_DN52312_c1_g1.p3		
OG0012978	dis_TRINITY_DN52365_c0_g1.p2		
OG0012979	dis_TRINITY_DN52433_c0_g1.p2		
OG0012980	dis_TRINITY_DN52488_c0_g1.p2		
OG0012981	dis_TRINITY_DN5250_c0_g1.p1		
OG0012982	dis_TRINITY_DN52542_c0_g1.p2		
OG0012983	dis_TRINITY_DN5257_c4_g1.p3		
OG0012984	dis_TRINITY_DN52614_c0_g1.p2		
OG0012985	dis_TRINITY_DN5264_c0_g1.p2		
OG0012986	dis_TRINITY_DN5268_c0_g3.p2		
OG0012987	dis_TRINITY_DN5275_c0_g3.p3		
