Orthogroup	F_distichus_pep_CA	F_serratus_pep_CA	PUBLIC_Ectocarpus-sp7_proteins
OG0000357	dis_TRINITY_DN3176_c0_g1.p1, dis_TRINITY_DN6209_c0_g1.p1	ser_TRINITY_DN1274_c0_g1.p1, ser_TRINITY_DN1491_c0_g1.p1, ser_TRINITY_DN39003_c0_g1.p1, ser_TRINITY_DN7235_c0_g1.p1	Ec-06_001150.1
OG0000358	dis_TRINITY_DN32_c0_g3.p1		Ec-01_011180.1, Ec-01_011190.1, Ec-01_011200.1, Ec-01_011210.1, Ec-10_002130.1, Ec-10_003880.1
OG0000359	dis_TRINITY_DN38489_c0_g1.p1	ser_TRINITY_DN4407_c0_g1.p1	Ec-06_004280.1, Ec-11_002330.1, Ec-12_000565.1, Ec-12_007730.1, Ec-19_001190.1
OG0000360	dis_TRINITY_DN4001_c0_g1.p1, dis_TRINITY_DN58068_c0_g1.p1, dis_TRINITY_DN7876_c0_g1.p1	ser_TRINITY_DN3549_c0_g1.p1	Ec-00_009330.2, Ec-14_002300.1, Ec-14_004780.1
OG0000361	dis_TRINITY_DN42605_c0_g1.p1	ser_TRINITY_DN50481_c0_g1.p1, ser_TRINITY_DN7419_c0_g1.p1	Ec-08_004460.1, Ec-08_004470.1, Ec-08_004470.2, Ec-08_004520.1
OG0000362	dis_TRINITY_DN42850_c0_g1.p1	ser_TRINITY_DN14159_c0_g1.p1	Ec-08_000080.1, Ec-08_000080.2, Ec-08_000080.3, Ec-08_000080.4, Ec-08_000080.5
OG0000363	dis_TRINITY_DN4299_c0_g2.p1	ser_TRINITY_DN6281_c0_g1.p1, ser_TRINITY_DN6281_c0_g2.p1	Ec-09_002620.1, Ec-09_002620.2, Ec-09_002630.1, Ec-09_002630.2
OG0000364	dis_TRINITY_DN4479_c0_g1.p1	ser_TRINITY_DN47273_c0_g3.p1	Ec-03_000010.1, Ec-03_000010.2, Ec-03_000020.1, Ec-20_003620.1, Ec-20_003630.1
OG0000365	dis_TRINITY_DN4493_c0_g1.p1	ser_TRINITY_DN1196_c0_g1.p1	Ec-01_003970.1, Ec-01_003970.2, Ec-01_004090.1, Ec-01_004090.3, Ec-01_004090.4
OG0000366	dis_TRINITY_DN4552_c0_g1.p1, dis_TRINITY_DN83_c0_g3.p1	ser_TRINITY_DN105872_c0_g1.p1, ser_TRINITY_DN26505_c0_g2.p1, ser_TRINITY_DN46729_c0_g1.p1	Ec-06_008490.1, Ec-09_004190.1
OG0000367	dis_TRINITY_DN4731_c0_g2.p1, dis_TRINITY_DN4731_c0_g3.p1	ser_TRINITY_DN12165_c1_g1.p1	Ec-07_007110.1, Ec-07_007130.1, Ec-28_000600.1, Ec-28_000610.1
OG0000368	dis_TRINITY_DN4932_c0_g1.p1, dis_TRINITY_DN4932_c0_g4.p1	ser_TRINITY_DN2210_c0_g1.p1, ser_TRINITY_DN9430_c0_g2.p1	Ec-17_003430.1, Ec-28_002520.1, Ec-28_002560.1
OG0000369	dis_TRINITY_DN4958_c0_g1.p1	ser_TRINITY_DN13098_c0_g2.p1, ser_TRINITY_DN2598_c0_g1.p1, ser_TRINITY_DN7779_c0_g1.p1	Ec-15_004110.1, Ec-15_004120.1, Ec-21_003610.1
OG0000370	dis_TRINITY_DN49_c0_g2.p1	ser_TRINITY_DN2874_c0_g2.p1, ser_TRINITY_DN3304_c0_g2.p1, ser_TRINITY_DN3332_c0_g1.p1	Ec-04_002870.1, Ec-05_000630.1, Ec-25_000220.1
OG0000371	dis_TRINITY_DN5070_c1_g2.p1, dis_TRINITY_DN66100_c0_g1.p1	ser_TRINITY_DN12128_c1_g1.p1, ser_TRINITY_DN3224_c3_g2.p1	Ec-00_003970.1, Ec-06_009660.3, Ec-25_000800.1
OG0000372	dis_TRINITY_DN5107_c0_g4.p1	ser_TRINITY_DN48438_c0_g1.p1	Ec-00_003520.1, Ec-01_012320.1, Ec-01_012320.3, Ec-01_012320.5, Ec-17_002580.1
OG0000373	dis_TRINITY_DN5246_c0_g1.p1	ser_TRINITY_DN4677_c0_g1.p1	Ec-02_004460.1, Ec-03_003700.1, Ec-16_001620.1, Ec-18_001910.1, Ec-24_000720.1
OG0000374	dis_TRINITY_DN6140_c0_g1.p1	ser_TRINITY_DN10668_c0_g1.p1, ser_TRINITY_DN10668_c0_g3.p1, ser_TRINITY_DN24932_c0_g1.p1, ser_TRINITY_DN38015_c0_g1.p1, ser_TRINITY_DN68420_c0_g1.p1, ser_TRINITY_DN7192_c0_g1.p1	
OG0000375	dis_TRINITY_DN6232_c0_g1.p1, dis_TRINITY_DN6827_c0_g1.p1	ser_TRINITY_DN4837_c0_g2.p1, ser_TRINITY_DN8916_c0_g2.p1	Ec-07_005420.1, Ec-13_001830.1, Ec-sdr_f_000080.1
OG0000376	dis_TRINITY_DN6766_c0_g1.p1	ser_TRINITY_DN6598_c0_g3.p1	Ec-06_006920.1, Ec-06_006920.2, Ec-06_006920.3, Ec-06_006920.4, Ec-06_006920.5
OG0000377	dis_TRINITY_DN7722_c0_g1.p1		Ec-12_003520.1, Ec-12_003530.1, Ec-12_003530.2, Ec-12_003530.3, Ec-12_003540.1, Ec-17_002330.1
OG0000378	dis_TRINITY_DN7727_c0_g1.p1	ser_TRINITY_DN3541_c0_g1.p1	Ec-10_001810.1, Ec-10_001810.2, Ec-11_000960.1, Ec-11_000960.2, Ec-12_005540.1
OG0000379	dis_TRINITY_DN79477_c0_g1.p1		Ec-00_008740.1, Ec-01_003010.1, Ec-04_005860.1, Ec-04_005900.1, Ec-04_005900.3, Ec-14_005480.1
OG0000380	dis_TRINITY_DN800_c0_g1.p1	ser_TRINITY_DN1254_c0_g1.p1, ser_TRINITY_DN18265_c0_g2.p1	Ec-10_001400.1, Ec-10_001400.2, Ec-11_003360.1, Ec-16_003780.1
OG0000381		ser_TRINITY_DN10212_c0_g1.p1	Ec-00_003870.1, Ec-00_004460.2, Ec-09_002410.1, Ec-21_002390.1, Ec-24_001670.1, Ec-24_001720.1
OG0000382		ser_TRINITY_DN143623_c0_g1.p1, ser_TRINITY_DN236749_c0_g1.p1, ser_TRINITY_DN24477_c0_g2.p1, ser_TRINITY_DN24758_c0_g1.p1, ser_TRINITY_DN34073_c0_g1.p1, ser_TRINITY_DN4134_c0_g1.p1, ser_TRINITY_DN69044_c0_g1.p1	
OG0000383		ser_TRINITY_DN18117_c0_g1.p1	Ec-03_005300.1, Ec-03_005300.2, Ec-03_005300.3, Ec-05_006430.1, Ec-05_006430.2, Ec-08_004570.1
OG0000384		ser_TRINITY_DN184_c0_g2.p1	Ec-01_001560.1, Ec-03_003710.1, Ec-03_003740.1, Ec-03_003740.2, Ec-10_001480.1, Ec-12_008720.1
OG0000385		ser_TRINITY_DN1893_c0_g3.p1, ser_TRINITY_DN30433_c0_g1.p1	Ec-01_001030.1, Ec-08_006550.2, Ec-08_006560.1, Ec-15_001220.1, Ec-26_006530.1
OG0000386		ser_TRINITY_DN26732_c1_g1.p1, ser_TRINITY_DN2832_c0_g3.p1	Ec-12_000660.1, Ec-12_000660.2, Ec-12_000660.3, Ec-12_000660.5, Ec-12_000660.6
OG0000387		ser_TRINITY_DN26747_c0_g1.p1	Ec-02_000950.1, Ec-02_000970.1, Ec-02_000970.2, Ec-02_000970.3, Ec-02_000970.5, Ec-02_000970.6
OG0000388		ser_TRINITY_DN3012_c0_g3.p1	Ec-00_005000.1, Ec-00_005810.1, Ec-05_000570.1, Ec-11_003490.1, Ec-14_000450.1, Ec-20_004840.1
OG0000389		ser_TRINITY_DN328_c0_g1.p1	Ec-00_010940.1, Ec-08_002310.1, Ec-08_002310.2, Ec-08_002460.1, Ec-17_001330.1, Ec-24_002680.1
OG0000390		ser_TRINITY_DN41722_c0_g1.p2	Ec-00_008820.1, Ec-03_003390.1, Ec-07_001980.1, Ec-13_002890.1, Ec-13_002890.2, Ec-13_002890.3
OG0000391		ser_TRINITY_DN5425_c0_g2.p1, ser_TRINITY_DN8540_c0_g1.p1	Ec-20_001980.1, Ec-21_003140.1, Ec-21_003140.2, Ec-21_003160.1, Ec-21_003160.3
OG0000392		ser_TRINITY_DN5848_c0_g1.p1, ser_TRINITY_DN7201_c0_g1.p1	Ec-00_003750.1, Ec-00_005260.1, Ec-00_009150.1, Ec-00_011140.1, Ec-06_011060.1
OG0000393			Ec-00_000190.1, Ec-00_009450.1, Ec-00_009450.4, Ec-00_009450.5, Ec-00_009450.6, Ec-00_010430.1, Ec-03_002840.1
OG0000394			Ec-00_000330.1, Ec-00_000400.1, Ec-00_003660.1, Ec-00_004180.1, Ec-00_004430.1, Ec-00_011300.1, Ec-00_011300.2
OG0000395			Ec-00_000630.1, Ec-00_002970.1, Ec-00_003140.1, Ec-00_010110.1, Ec-06_008640.1, Ec-06_009070.1, Ec-06_009070.3
OG0000396			Ec-00_001870.1, Ec-00_001885.1, Ec-00_001890.1, Ec-00_001900.1, Ec-00_001900.2, Ec-00_001900.3, Ec-00_001920.1
OG0000397			Ec-00_002200.1, Ec-03_001480.1, Ec-04_003490.1, Ec-09_001730.1, Ec-18_001920.1, Ec-20_004390.3, Ec-23_001880.1
OG0000398			Ec-00_002650.1, Ec-00_008270.1, Ec-00_008270.2, Ec-15_005010.1, Ec-15_005010.2, Ec-26_000550.1, Ec-26_000670.1
OG0000399			Ec-00_004190.1, Ec-00_005400.1, Ec-00_007260.1, Ec-00_010070.1, Ec-16_000340.1, Ec-21_000120.1, Ec-24_002060.1
OG0000400			Ec-00_004940.1, Ec-00_004940.2, Ec-00_004940.3, Ec-00_005120.1, Ec-00_007650.1, Ec-02_001830.1, Ec-02_001830.2
OG0000401			Ec-00_006180.1, Ec-01_011170.1, Ec-06_004190.1, Ec-06_005060.1, Ec-06_005140.1, Ec-06_005930.1, Ec-24_003660.1
OG0000402			Ec-00_008150.1, Ec-00_008150.2, Ec-00_008150.4, Ec-00_008150.5, Ec-00_008150.7, Ec-00_008150.8, Ec-21_001620.2
OG0000403			Ec-00_009850.1, Ec-05_003200.1, Ec-05_003210.1, Ec-05_003210.2, Ec-21_002110.1, Ec-21_002280.1, Ec-28_001900.1
OG0000404			Ec-00_010060.1, Ec-01_011690.1, Ec-07_005780.1, Ec-14_004980.1, Ec-15_004310.1, Ec-27_003650.1, Ec-27_003650.2
OG0000405			Ec-00_010160.1, Ec-06_005110.1, Ec-06_006760.1, Ec-08_005640.1, Ec-22_000050.1, Ec-27_001140.1, Ec-27_001140.2
OG0000406			Ec-00_010470.2, Ec-00_010780.1, Ec-15_001180.1, Ec-24_004230.2, Ec-24_004230.3, Ec-24_004230.4, Ec-24_004230.6
OG0000407			Ec-01_000940.1, Ec-01_000950.1, Ec-01_001590.1, Ec-04_003190.1, Ec-04_003310.1, Ec-04_004520.1, Ec-26_004740.1
OG0000408			Ec-02_000150.1, Ec-02_000670.2, Ec-05_004580.1, Ec-05_004660.1, Ec-07_006060.1, Ec-23_002070.1, Ec-25_001320.1
OG0000409			Ec-02_001370.1, Ec-02_001370.3, Ec-02_001370.4, Ec-02_001370.5, Ec-02_001370.6, Ec-02_001370.7, Ec-14_001060.1
OG0000410			Ec-03_000120.1, Ec-03_000120.2, Ec-03_001510.1, Ec-22_002510.1, Ec-22_002510.2, Ec-22_002510.3, Ec-22_002510.4
OG0000411			Ec-03_000930.1, Ec-03_000930.2, Ec-11_006100.1, Ec-16_003590.1, Ec-16_003590.2, Ec-16_003590.3, Ec-16_003590.4
OG0000412			Ec-03_001760.1, Ec-03_002450.1, Ec-05_006250.1, Ec-05_006250.2, Ec-10_003840.1, Ec-17_000300.1, Ec-17_000300.2
OG0000413			Ec-04_000200.1, Ec-04_000210.1, Ec-04_000215.1, Ec-04_000220.1, Ec-10_002340.1, Ec-10_002360.1, Ec-10_002360.2
OG0000414			Ec-04_001360.1, Ec-04_001360.2, Ec-04_001470.1, Ec-04_001470.2, Ec-04_001470.3, Ec-16_000930.1, Ec-16_000930.2
OG0000415			Ec-04_002035.1, Ec-18_001550.1, Ec-18_001550.2, Ec-18_001550.3, Ec-18_001550.4, Ec-18_001550.5, Ec-18_001550.6
OG0000416			Ec-05_003170.1, Ec-05_003230.1, Ec-05_003230.2, Ec-05_003230.4, Ec-05_003230.5, Ec-17_003980.1, Ec-17_003980.2
OG0000417			Ec-07_001280.1, Ec-07_001320.1, Ec-07_001320.3, Ec-07_001330.1, Ec-07_001370.1, Ec-07_001390.1, Ec-07_001400.1
OG0000418			Ec-08_005280.1, Ec-08_005280.2, Ec-08_005280.3, Ec-08_005280.4, Ec-17_004030.1, Ec-17_004030.2, Ec-17_004030.3
OG0000419			Ec-11_002650.1, Ec-11_002830.1, Ec-11_002830.5, Ec-11_002840.1, Ec-11_002850.1, Ec-19_003530.1, Ec-19_003540.1
OG0000420			Ec-12_007040.1, Ec-12_007040.2, Ec-12_007100.1, Ec-12_007100.2, Ec-12_007120.1, Ec-12_007210.1, Ec-12_007210.2
OG0000421			Ec-13_001770.1, Ec-13_001770.2, Ec-13_001770.3, Ec-13_001770.4, Ec-13_001770.5, Ec-13_001770.6, Ec-13_001770.7
OG0000422			Ec-13_003040.1, Ec-13_003040.2, Ec-13_003240.1, Ec-13_003320.1, Ec-13_003380.1, Ec-13_003640.1, Ec-13_003760.1
OG0000423			Ec-13_004400.1, Ec-21_000380.1, Ec-21_000390.1, Ec-21_000400.1, Ec-21_000400.2, Ec-21_000420.1, Ec-21_000460.1
OG0000424			Ec-19_003650.1, Ec-19_003650.2, Ec-19_003650.3, Ec-19_003650.4, Ec-19_003660.1, Ec-19_003670.1, Ec-19_004090.1
OG0000425	dis_TRINITY_DN1013_c0_g1.p1		Ec-03_003010.1, Ec-03_003010.3, Ec-03_003010.4, Ec-03_003010.5, Ec-03_003010.6
OG0000426	dis_TRINITY_DN11548_c0_g1.p1, dis_TRINITY_DN11548_c0_g2.p1	ser_TRINITY_DN17985_c0_g1.p1, ser_TRINITY_DN47679_c0_g2.p1	Ec-13_000540.1, Ec-13_000540.2
OG0000427	dis_TRINITY_DN11592_c2_g1.p1		Ec-11_006290.1, Ec-27_003090.1, Ec-27_003090.2, Ec-27_003090.3, Ec-27_003090.4
OG0000428	dis_TRINITY_DN11619_c0_g4.p1, dis_TRINITY_DN20671_c0_g1.p1	ser_TRINITY_DN8079_c0_g1.p1, ser_TRINITY_DN9396_c0_g1.p1, ser_TRINITY_DN9396_c0_g2.p1	Ec-01_008960.1
OG0000429	dis_TRINITY_DN11637_c0_g1.p1	ser_TRINITY_DN56456_c0_g1.p1	Ec-19_001950.1, Ec-19_001950.2, Ec-19_001950.3, Ec-19_001950.4
OG0000430	dis_TRINITY_DN11693_c0_g1.p1	ser_TRINITY_DN11279_c0_g1.p1	Ec-16_003060.1, Ec-16_003060.2, Ec-16_003060.3, Ec-16_003060.4
OG0000431	dis_TRINITY_DN11723_c0_g1.p1, dis_TRINITY_DN9926_c0_g1.p1	ser_TRINITY_DN6092_c0_g3.p1	Ec-00_001700.1, Ec-00_001700.2, Ec-14_005260.1
OG0000432	dis_TRINITY_DN11848_c0_g1.p1, dis_TRINITY_DN4954_c0_g1.p1	ser_TRINITY_DN1812_c2_g3.p1, ser_TRINITY_DN4242_c0_g1.p1, ser_TRINITY_DN8042_c0_g3.p1	Ec-05_000670.2
OG0000433	dis_TRINITY_DN11889_c0_g1.p1	ser_TRINITY_DN165282_c0_g1.p1, ser_TRINITY_DN19698_c0_g1.p1, ser_TRINITY_DN6868_c0_g1.p1	Ec-06_010260.1, Ec-13_002830.1
OG0000434	dis_TRINITY_DN12112_c0_g2.p1		Ec-02_003180.2, Ec-05_000300.1, Ec-11_001210.1, Ec-13_002080.1, Ec-23_002360.1
OG0000435	dis_TRINITY_DN1252_c0_g1.p1, dis_TRINITY_DN7258_c0_g2.p1	ser_TRINITY_DN12498_c0_g1.p1, ser_TRINITY_DN4202_c1_g1.p1, ser_TRINITY_DN7110_c0_g1.p1, ser_TRINITY_DN8591_c0_g1.p1	
OG0000436	dis_TRINITY_DN12620_c0_g2.p1	ser_TRINITY_DN2462_c0_g1.p1	Ec-01_003210.1, Ec-10_003810.1, Ec-20_003790.1, Ec-26_000920.1
OG0000437	dis_TRINITY_DN13095_c0_g4.p1, dis_TRINITY_DN8466_c0_g1.p1	ser_TRINITY_DN13505_c0_g4.p1, ser_TRINITY_DN3545_c0_g1.p1, ser_TRINITY_DN3545_c0_g4.p1	Ec-19_000840.3
OG0000438	dis_TRINITY_DN1330_c0_g1.p1, dis_TRINITY_DN1664_c0_g1.p1	ser_TRINITY_DN134687_c0_g1.p1	Ec-00_004640.1, Ec-01_004160.1, Ec-10_002460.1
OG0000439	dis_TRINITY_DN13313_c0_g4.p1, dis_TRINITY_DN59314_c0_g1.p1	ser_TRINITY_DN34976_c0_g1.p1, ser_TRINITY_DN35325_c0_g1.p1, ser_TRINITY_DN45420_c0_g1.p1	Ec-04_006410.1
OG0000440	dis_TRINITY_DN13371_c0_g2.p1, dis_TRINITY_DN1980_c0_g1.p1, dis_TRINITY_DN697_c0_g1.p1	ser_TRINITY_DN17878_c0_g1.p1, ser_TRINITY_DN37475_c0_g1.p1, ser_TRINITY_DN4563_c0_g1.p1	
OG0000441	dis_TRINITY_DN1349_c0_g1.p1	ser_TRINITY_DN722_c0_g1.p1	Ec-01_001850.1, Ec-02_003690.1, Ec-02_003690.3, Ec-10_004370.3
OG0000442	dis_TRINITY_DN1357_c0_g1.p1	ser_TRINITY_DN30523_c0_g2.p1, ser_TRINITY_DN72196_c0_g1.p1	Ec-07_001620.1, Ec-07_001630.1, Ec-07_001640.1
OG0000443	dis_TRINITY_DN13864_c0_g2.p1, dis_TRINITY_DN24991_c0_g1.p1	ser_TRINITY_DN10988_c0_g2.p1, ser_TRINITY_DN10988_c0_g3.p1, ser_TRINITY_DN74692_c0_g1.p1	Ec-19_002530.1
OG0000444	dis_TRINITY_DN1421_c0_g1.p1	ser_TRINITY_DN9079_c0_g1.p1	Ec-01_004330.1, Ec-01_007100.1, Ec-16_003950.1, Ec-27_004280.1
OG0000445	dis_TRINITY_DN14439_c0_g1.p1	ser_TRINITY_DN108557_c0_g3.p1, ser_TRINITY_DN18911_c0_g1.p1	Ec-22_000400.1, Ec-22_000400.2, Ec-22_000400.3
OG0000446	dis_TRINITY_DN14562_c0_g1.p1		Ec-14_001990.1, Ec-14_001990.2, Ec-14_001990.3, Ec-14_001990.4, Ec-14_001990.5
OG0000447	dis_TRINITY_DN14568_c0_g1.p1	ser_TRINITY_DN16_c0_g2.p1	Ec-01_010840.1, Ec-11_004410.1, Ec-15_003840.1, Ec-24_000510.1
OG0000448	dis_TRINITY_DN145_c0_g1.p1, dis_TRINITY_DN3872_c0_g1.p1, dis_TRINITY_DN6472_c0_g4.p1	ser_TRINITY_DN12621_c0_g1.p1, ser_TRINITY_DN7752_c0_g2.p1, ser_TRINITY_DN93519_c0_g1.p1	
OG0000449	dis_TRINITY_DN14614_c0_g1.p1, dis_TRINITY_DN7418_c0_g1.p1	ser_TRINITY_DN5341_c0_g2.p1, ser_TRINITY_DN69393_c0_g1.p1, ser_TRINITY_DN9724_c0_g4.p1	Ec-00_003740.1
OG0000450	dis_TRINITY_DN14779_c0_g1.p1	ser_TRINITY_DN11500_c0_g1.p1, ser_TRINITY_DN46036_c0_g1.p1	Ec-01_005470.1, Ec-05_004190.1, Ec-26_001970.1
OG0000451	dis_TRINITY_DN15126_c0_g3.p1		Ec-10_005410.1, Ec-10_005410.3, Ec-10_005410.4, Ec-10_005410.5, Ec-10_005410.6
OG0000452	dis_TRINITY_DN15156_c0_g2.p2, dis_TRINITY_DN15156_c0_g3.p2, dis_TRINITY_DN7489_c0_g1.p2, dis_TRINITY_DN8883_c0_g1.p2, dis_TRINITY_DN8883_c0_g4.p2	ser_TRINITY_DN14192_c1_g1.p2	
OG0000453	dis_TRINITY_DN1517_c0_g4.p1	ser_TRINITY_DN5314_c0_g3.p1, ser_TRINITY_DN5314_c0_g5.p1, ser_TRINITY_DN62323_c0_g1.p1	Ec-21_003080.1, Ec-21_003080.2
OG0000454	dis_TRINITY_DN15488_c0_g1.p1	ser_TRINITY_DN7467_c0_g2.p1	Ec-10_001130.1, Ec-10_001130.2, Ec-10_001130.3, Ec-10_001130.4
OG0000455	dis_TRINITY_DN15594_c0_g1.p1, dis_TRINITY_DN3750_c0_g6.p1	ser_TRINITY_DN478_c0_g1.p1, ser_TRINITY_DN8103_c0_g2.p1	Ec-23_003140.1, Ec-23_003140.2
OG0000456	dis_TRINITY_DN1578_c0_g2.p1, dis_TRINITY_DN82_c0_g4.p1	ser_TRINITY_DN21501_c0_g4.p1, ser_TRINITY_DN9364_c0_g1.p1	Ec-06_008920.1, Ec-20_004760.1
OG0000457	dis_TRINITY_DN16009_c0_g1.p1	ser_TRINITY_DN10853_c0_g2.p1, ser_TRINITY_DN26483_c0_g2.p1	Ec-16_001590.2, Ec-16_002380.2, Ec-16_002380.3
OG0000458	dis_TRINITY_DN16067_c0_g2.p1	ser_TRINITY_DN169507_c0_g1.p1, ser_TRINITY_DN811_c0_g1.p1	Ec-10_000550.1, Ec-12_001560.1, Ec-18_001040.1
OG0000459	dis_TRINITY_DN16632_c0_g1.p1	ser_TRINITY_DN20592_c0_g2.p1	Ec-09_003230.1, Ec-18_002110.1, Ec-18_002110.2, Ec-25_002990.1
OG0000460	dis_TRINITY_DN1670_c0_g1.p1, dis_TRINITY_DN3284_c1_g1.p1, dis_TRINITY_DN3284_c1_g2.p1	ser_TRINITY_DN18301_c0_g2.p1, ser_TRINITY_DN81077_c0_g1.p1	Ec-07_007200.1
OG0000461	dis_TRINITY_DN16711_c0_g2.p1	ser_TRINITY_DN1767_c0_g2.p1	Ec-19_004110.1, Ec-19_004110.2, Ec-19_004110.3, Ec-19_004110.4
OG0000462	dis_TRINITY_DN16977_c0_g1.p1	ser_TRINITY_DN12408_c0_g1.p1, ser_TRINITY_DN1510_c0_g1.p1, ser_TRINITY_DN1510_c0_g2.p1, ser_TRINITY_DN22524_c1_g1.p1	Ec-05_000810.1
OG0000463	dis_TRINITY_DN17739_c0_g1.p1, dis_TRINITY_DN9309_c0_g1.p1	ser_TRINITY_DN17105_c0_g1.p1, ser_TRINITY_DN2845_c0_g1.p1, ser_TRINITY_DN4258_c0_g1.p1	Ec-17_001600.1
OG0000464	dis_TRINITY_DN1775_c0_g1.p1	ser_TRINITY_DN78034_c0_g1.p1	Ec-00_000980.1, Ec-00_011410.1, Ec-06_003580.1, Ec-27_002220.1
OG0000465	dis_TRINITY_DN18347_c0_g1.p1	ser_TRINITY_DN2399_c0_g1.p1, ser_TRINITY_DN3143_c0_g2.p1	Ec-10_000530.1, Ec-10_000530.2, Ec-10_000530.3
OG0000466	dis_TRINITY_DN1873_c0_g2.p1, dis_TRINITY_DN7546_c1_g3.p1	ser_TRINITY_DN33973_c0_g1.p1	Ec-06_004520.1, Ec-21_004890.1, Ec-26_002790.1
OG0000467	dis_TRINITY_DN19180_c0_g1.p1	ser_TRINITY_DN3102_c0_g1.p1	Ec-01_003540.1, Ec-22_001850.1, Ec-22_001850.2, Ec-28_003830.1
OG0000468	dis_TRINITY_DN191_c0_g2.p1, dis_TRINITY_DN57957_c0_g1.p1	ser_TRINITY_DN1609_c0_g3.p1	Ec-00_005570.1, Ec-18_001740.1, Ec-27_002740.1
OG0000469	dis_TRINITY_DN1947_c0_g1.p1, dis_TRINITY_DN5959_c0_g1.p1	ser_TRINITY_DN13563_c0_g1.p1	Ec-01_008310.1, Ec-04_000580.1, Ec-11_006060.1
OG0000470	dis_TRINITY_DN19516_c0_g1.p1	ser_TRINITY_DN2930_c0_g1.p1	Ec-00_002310.1, Ec-09_000370.1, Ec-10_005650.1, Ec-18_001800.1
OG0000471	dis_TRINITY_DN19845_c0_g4.p1	ser_TRINITY_DN11135_c0_g1.p1	Ec-01_006680.1, Ec-08_004370.1, Ec-14_005280.1, Ec-26_000190.1
OG0000472	dis_TRINITY_DN1985_c0_g1.p1, dis_TRINITY_DN832_c0_g1.p1	ser_TRINITY_DN7575_c0_g2.p1	Ec-01_003990.1, Ec-19_003950.1, Ec-19_004000.1
OG0000473	dis_TRINITY_DN20295_c0_g1.p1	ser_TRINITY_DN5368_c0_g1.p1, ser_TRINITY_DN5368_c0_g2.p1	Ec-02_000230.1, Ec-02_000230.3, Ec-02_000230.4
OG0000474	dis_TRINITY_DN2057_c0_g1.p1, dis_TRINITY_DN4696_c1_g1.p1		Ec-05_003690.1, Ec-05_003710.1, Ec-05_003870.1, Ec-17_002540.1
OG0000475	dis_TRINITY_DN2065_c0_g1.p1, dis_TRINITY_DN2065_c0_g2.p1	ser_TRINITY_DN2932_c0_g1.p1, ser_TRINITY_DN3642_c0_g1.p1, ser_TRINITY_DN3642_c0_g2.p1	Ec-14_002050.1
OG0000476	dis_TRINITY_DN20808_c0_g1.p1, dis_TRINITY_DN49515_c0_g1.p1	ser_TRINITY_DN4902_c0_g1.p1	Ec-14_001140.1, Ec-14_001140.2, Ec-14_001140.3
OG0000477	dis_TRINITY_DN21699_c0_g2.p1, dis_TRINITY_DN21699_c0_g3.p1	ser_TRINITY_DN62962_c1_g1.p1, ser_TRINITY_DN89257_c0_g1.p1, ser_TRINITY_DN9044_c0_g2.p1	Ec-22_002610.1
OG0000478	dis_TRINITY_DN21901_c0_g1.p1		Ec-20_003690.1, Ec-20_003690.2, Ec-20_003690.3, Ec-20_003690.4, Ec-20_003690.5
OG0000479	dis_TRINITY_DN2212_c0_g2.p1		Ec-01_006080.1, Ec-17_000370.1, Ec-19_003590.1, Ec-19_003590.2, Ec-19_003590.3
OG0000480	dis_TRINITY_DN22207_c0_g6.p1		Ec-19_001710.1, Ec-19_002320.1, Ec-19_004610.1, Ec-25_002250.1, Ec-25_002250.2
OG0000481	dis_TRINITY_DN22481_c0_g3.p1	ser_TRINITY_DN19207_c0_g2.p1, ser_TRINITY_DN9052_c0_g1.p1	Ec-11_000670.1, Ec-13_003840.1, Ec-27_000710.1
OG0000482	dis_TRINITY_DN236_c0_g1.p1	ser_TRINITY_DN16447_c0_g1.p1	Ec-07_007550.1, Ec-07_007550.2, Ec-07_007550.4, Ec-07_007550.5
OG0000483	dis_TRINITY_DN2430_c0_g1.p1	ser_TRINITY_DN13091_c0_g1.p1	Ec-04_002970.1, Ec-15_003640.1, Ec-23_002670.1, Ec-27_006960.1
OG0000484	dis_TRINITY_DN2437_c0_g2.p1		Ec-21_002810.1, Ec-21_002810.2, Ec-21_002810.3, Ec-21_002810.4, Ec-21_002810.5
OG0000485	dis_TRINITY_DN2458_c0_g1.p1	ser_TRINITY_DN2576_c0_g1.p1	Ec-17_002060.1, Ec-17_002060.2, Ec-17_002060.3, Ec-17_002060.5
OG0000486	dis_TRINITY_DN2485_c0_g1.p1	ser_TRINITY_DN36220_c0_g1.p1	Ec-01_001480.1, Ec-01_001480.2, Ec-07_007230.3, Ec-23_002790.2
OG0000487	dis_TRINITY_DN2524_c0_g1.p1	ser_TRINITY_DN33669_c0_g1.p1	Ec-17_001950.1, Ec-17_001950.2, Ec-17_001950.3, Ec-17_001950.4
OG0000488	dis_TRINITY_DN2570_c0_g3.p1	ser_TRINITY_DN47941_c0_g1.p1, ser_TRINITY_DN83941_c0_g1.p1	Ec-07_000210.1, Ec-20_003470.1, Ec-21_006480.1
OG0000489	dis_TRINITY_DN26049_c0_g1.p1	ser_TRINITY_DN13908_c0_g1.p1, ser_TRINITY_DN21994_c0_g1.p1	Ec-03_003280.1, Ec-03_003280.2, Ec-03_003280.4
