GeneID,phylostratum,rank,taxonomic_representativeness,GeneID_new
ser_TRINITY_DN20722_c0_g2,cellular organisms,1,85,ser_TRINITY_DN20722_c0_g2
ser_TRINITY_DN20723_c0_g1,PX clade,6,100,ser_TRINITY_DN20723_c0_g1
ser_TRINITY_DN2073_c0_g1,Sar,3,40,ser_TRINITY_DN2073_c0_g1
ser_TRINITY_DN20745_c0_g1,cellular organisms,1,100,ser_TRINITY_DN20745_c0_g1
ser_TRINITY_DN2074_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN2074_c0_g2
ser_TRINITY_DN20751_c0_g1,cellular organisms,1,100,ser_TRINITY_DN20751_c0_g1
ser_TRINITY_DN20754_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN20754_c0_g1
ser_TRINITY_DN20766_c0_g1,cellular organisms,1,100,ser_TRINITY_DN20766_c0_g1
ser_TRINITY_DN20769_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN20769_c0_g1
ser_TRINITY_DN20770_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN20770_c0_g1
ser_TRINITY_DN20778_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN20778_c0_g1
ser_TRINITY_DN2077_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN2077_c0_g1
ser_TRINITY_DN2077_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN2077_c0_g2
ser_TRINITY_DN2077_c0_g3,cellular organisms,1,100,ser_TRINITY_DN2077_c0_g3
ser_TRINITY_DN2077_c0_g4,Eukaryota,2,83,ser_TRINITY_DN2077_c0_g4
ser_TRINITY_DN20780_c0_g1,Ochrophyta,5,100,ser_TRINITY_DN20780_c0_g1
ser_TRINITY_DN2079_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN2079_c0_g1
ser_TRINITY_DN207_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN207_c0_g1
ser_TRINITY_DN20803_c0_g1,Eukaryota,2,50,ser_TRINITY_DN20803_c0_g1
ser_TRINITY_DN20804_c0_g6,Fucus serratus,8,100,ser_TRINITY_DN20804_c0_g6
ser_TRINITY_DN2080_c0_g1,cellular organisms,1,100,ser_TRINITY_DN2080_c0_g1
ser_TRINITY_DN20810_c0_g2,cellular organisms,1,57,ser_TRINITY_DN20810_c0_g2
ser_TRINITY_DN20815_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN20815_c0_g1
ser_TRINITY_DN2081_c0_g2,cellular organisms,1,100,ser_TRINITY_DN2081_c0_g2
ser_TRINITY_DN20822_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN20822_c0_g1
ser_TRINITY_DN20829_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN20829_c0_g1
ser_TRINITY_DN20829_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN20829_c0_g2
ser_TRINITY_DN2082_c0_g1,cellular organisms,1,100,ser_TRINITY_DN2082_c0_g1
ser_TRINITY_DN20838_c0_g1,cellular organisms,1,100,ser_TRINITY_DN20838_c0_g1
ser_TRINITY_DN2083_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN2083_c0_g1
ser_TRINITY_DN2083_c2_g1,cellular organisms,1,85,ser_TRINITY_DN2083_c2_g1
ser_TRINITY_DN20842_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN20842_c0_g2
ser_TRINITY_DN20844_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN20844_c0_g1
ser_TRINITY_DN20844_c0_g2,Phaeophyceae,7,100,ser_TRINITY_DN20844_c0_g2
ser_TRINITY_DN20846_c0_g1,Eukaryota,2,83,ser_TRINITY_DN20846_c0_g1
ser_TRINITY_DN20849_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN20849_c0_g1
ser_TRINITY_DN2084_c0_g2,cellular organisms,1,100,ser_TRINITY_DN2084_c0_g2
ser_TRINITY_DN20854_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN20854_c0_g1
ser_TRINITY_DN20862_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN20862_c0_g1
ser_TRINITY_DN2086_c0_g1,PX clade,6,100,ser_TRINITY_DN2086_c0_g1
ser_TRINITY_DN2086_c0_g2,cellular organisms,1,100,ser_TRINITY_DN2086_c0_g2
ser_TRINITY_DN20878_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN20878_c0_g1
ser_TRINITY_DN2087_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN2087_c0_g1
ser_TRINITY_DN2088_c0_g1,cellular organisms,1,100,ser_TRINITY_DN2088_c0_g1
ser_TRINITY_DN2089_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN2089_c0_g1
ser_TRINITY_DN208_c0_g3,Phaeophyceae,7,100,ser_TRINITY_DN208_c0_g3
ser_TRINITY_DN20912_c0_g1,cellular organisms,1,100,ser_TRINITY_DN20912_c0_g1
ser_TRINITY_DN2091_c0_g1,PX clade,6,100,ser_TRINITY_DN2091_c0_g1
ser_TRINITY_DN2091_c0_g2,cellular organisms,1,100,ser_TRINITY_DN2091_c0_g2
ser_TRINITY_DN20920_c0_g1,cellular organisms,1,100,ser_TRINITY_DN20920_c0_g1
ser_TRINITY_DN20921_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN20921_c0_g2
ser_TRINITY_DN20922_c0_g1,cellular organisms,1,85,ser_TRINITY_DN20922_c0_g1
ser_TRINITY_DN20926_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN20926_c0_g1
ser_TRINITY_DN2092_c0_g1,cellular organisms,1,100,ser_TRINITY_DN2092_c0_g1
ser_TRINITY_DN20936_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN20936_c0_g2
ser_TRINITY_DN2093_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN2093_c0_g1
ser_TRINITY_DN20949_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN20949_c0_g1
ser_TRINITY_DN2094_c0_g1,Ochrophyta,5,100,ser_TRINITY_DN2094_c0_g1
ser_TRINITY_DN20954_c0_g1,Eukaryota,2,100,ser_TRINITY_DN20954_c0_g1
ser_TRINITY_DN20955_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN20955_c0_g1
ser_TRINITY_DN20959_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN20959_c0_g1
ser_TRINITY_DN2095_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN2095_c0_g1
ser_TRINITY_DN20962_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN20962_c0_g1
ser_TRINITY_DN20964_c0_g1,cellular organisms,1,100,ser_TRINITY_DN20964_c0_g1
ser_TRINITY_DN20967_c0_g2,cellular organisms,1,100,ser_TRINITY_DN20967_c0_g2
ser_TRINITY_DN20976_c0_g1,cellular organisms,1,100,ser_TRINITY_DN20976_c0_g1
ser_TRINITY_DN20976_c0_g2,PX clade,6,100,ser_TRINITY_DN20976_c0_g2
ser_TRINITY_DN20976_c0_g3,Fucus serratus,8,100,ser_TRINITY_DN20976_c0_g3
ser_TRINITY_DN20977_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN20977_c0_g1
ser_TRINITY_DN2097_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN2097_c0_g1
ser_TRINITY_DN20980_c0_g3,cellular organisms,1,100,ser_TRINITY_DN20980_c0_g3
ser_TRINITY_DN20980_c0_g4,Fucus serratus,8,100,ser_TRINITY_DN20980_c0_g4
ser_TRINITY_DN20981_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN20981_c0_g1
ser_TRINITY_DN20984_c0_g1,cellular organisms,1,100,ser_TRINITY_DN20984_c0_g1
ser_TRINITY_DN20990_c0_g1,cellular organisms,1,100,ser_TRINITY_DN20990_c0_g1
ser_TRINITY_DN20991_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN20991_c0_g1
ser_TRINITY_DN20991_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN20991_c0_g2
ser_TRINITY_DN20995_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN20995_c0_g1
ser_TRINITY_DN20997_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN20997_c0_g1
ser_TRINITY_DN20999_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN20999_c0_g1
ser_TRINITY_DN21000_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN21000_c0_g1
ser_TRINITY_DN21002_c0_g2,Eukaryota,2,100,ser_TRINITY_DN21002_c0_g2
ser_TRINITY_DN21004_c0_g4,Phaeophyceae,7,100,ser_TRINITY_DN21004_c0_g4
ser_TRINITY_DN21005_c0_g3,Fucus serratus,8,100,ser_TRINITY_DN21005_c0_g3
ser_TRINITY_DN21005_c0_g5,Fucus serratus,8,100,ser_TRINITY_DN21005_c0_g5
ser_TRINITY_DN21006_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN21006_c0_g2
ser_TRINITY_DN21006_c0_g3,cellular organisms,1,85,ser_TRINITY_DN21006_c0_g3
ser_TRINITY_DN21008_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21008_c0_g1
ser_TRINITY_DN21013_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21013_c0_g1
ser_TRINITY_DN21016_c0_g1,cellular organisms,1,100,ser_TRINITY_DN21016_c0_g1
ser_TRINITY_DN21018_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21018_c0_g1
ser_TRINITY_DN21021_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN21021_c0_g2
ser_TRINITY_DN21027_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN21027_c0_g2
ser_TRINITY_DN21028_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21028_c0_g1
ser_TRINITY_DN2102_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN2102_c0_g1
ser_TRINITY_DN21034_c0_g3,Fucus serratus,8,100,ser_TRINITY_DN21034_c0_g3
ser_TRINITY_DN21037_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21037_c0_g1
ser_TRINITY_DN21037_c0_g2,Phaeophyceae,7,100,ser_TRINITY_DN21037_c0_g2
ser_TRINITY_DN21038_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21038_c0_g1
ser_TRINITY_DN21039_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21039_c0_g1
ser_TRINITY_DN21041_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN21041_c0_g1
ser_TRINITY_DN21044_c0_g1,cellular organisms,1,100,ser_TRINITY_DN21044_c0_g1
ser_TRINITY_DN21044_c0_g2,cellular organisms,1,100,ser_TRINITY_DN21044_c0_g2
ser_TRINITY_DN21045_c0_g2,Phaeophyceae,7,100,ser_TRINITY_DN21045_c0_g2
ser_TRINITY_DN21053_c0_g3,Fucus serratus,8,100,ser_TRINITY_DN21053_c0_g3
ser_TRINITY_DN21054_c1_g1,cellular organisms,1,100,ser_TRINITY_DN21054_c1_g1
ser_TRINITY_DN21056_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21056_c0_g1
ser_TRINITY_DN21057_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21057_c0_g1
ser_TRINITY_DN2105_c0_g1,cellular organisms,1,85,ser_TRINITY_DN2105_c0_g1
ser_TRINITY_DN21068_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21068_c0_g1
ser_TRINITY_DN21078_c0_g1,cellular organisms,1,100,ser_TRINITY_DN21078_c0_g1
ser_TRINITY_DN2107_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN2107_c0_g1
ser_TRINITY_DN21085_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN21085_c0_g2
ser_TRINITY_DN2108_c0_g1,cellular organisms,1,85,ser_TRINITY_DN2108_c0_g1
ser_TRINITY_DN21094_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN21094_c0_g1
ser_TRINITY_DN210_c0_g1,Stramenopiles,4,75,ser_TRINITY_DN210_c0_g1
ser_TRINITY_DN210_c0_g2,Eukaryota,2,100,ser_TRINITY_DN210_c0_g2
ser_TRINITY_DN21101_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN21101_c0_g1
ser_TRINITY_DN21106_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN21106_c0_g2
ser_TRINITY_DN2110_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN2110_c0_g2
ser_TRINITY_DN21111_c0_g2,PX clade,6,100,ser_TRINITY_DN21111_c0_g2
ser_TRINITY_DN21111_c0_g3,Ochrophyta,5,100,ser_TRINITY_DN21111_c0_g3
ser_TRINITY_DN21113_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21113_c0_g1
ser_TRINITY_DN21114_c0_g1,cellular organisms,1,71,ser_TRINITY_DN21114_c0_g1
ser_TRINITY_DN21119_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN21119_c0_g1
ser_TRINITY_DN21126_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN21126_c0_g2
ser_TRINITY_DN21128_c1_g1,Fucus serratus,8,100,ser_TRINITY_DN21128_c1_g1
ser_TRINITY_DN21129_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN21129_c0_g2
ser_TRINITY_DN2112_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN2112_c0_g1
ser_TRINITY_DN21136_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN21136_c0_g2
ser_TRINITY_DN21136_c0_g3,Fucus serratus,8,100,ser_TRINITY_DN21136_c0_g3
ser_TRINITY_DN21139_c0_g2,Phaeophyceae,7,100,ser_TRINITY_DN21139_c0_g2
ser_TRINITY_DN21151_c0_g1,Eukaryota,2,33,ser_TRINITY_DN21151_c0_g1
ser_TRINITY_DN21153_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21153_c0_g1
ser_TRINITY_DN21160_c0_g2,cellular organisms,1,42,ser_TRINITY_DN21160_c0_g2
ser_TRINITY_DN21161_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN21161_c0_g1
ser_TRINITY_DN21163_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21163_c0_g1
ser_TRINITY_DN2116_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN2116_c0_g1
ser_TRINITY_DN21171_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21171_c0_g1
ser_TRINITY_DN21177_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21177_c0_g1
ser_TRINITY_DN21188_c0_g2,Phaeophyceae,7,100,ser_TRINITY_DN21188_c0_g2
ser_TRINITY_DN21195_c0_g1,PX clade,6,100,ser_TRINITY_DN21195_c0_g1
ser_TRINITY_DN21196_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21196_c0_g1
ser_TRINITY_DN21206_c0_g1,Eukaryota,2,83,ser_TRINITY_DN21206_c0_g1
ser_TRINITY_DN21208_c0_g1,cellular organisms,1,100,ser_TRINITY_DN21208_c0_g1
ser_TRINITY_DN2120_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN2120_c0_g1
ser_TRINITY_DN21216_c0_g4,Fucus serratus,8,100,ser_TRINITY_DN21216_c0_g4
ser_TRINITY_DN21222_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN21222_c0_g1
ser_TRINITY_DN21222_c0_g3,Fucus serratus,8,100,ser_TRINITY_DN21222_c0_g3
ser_TRINITY_DN2122_c0_g2,Eukaryota,2,50,ser_TRINITY_DN2122_c0_g2
ser_TRINITY_DN21230_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21230_c0_g1
ser_TRINITY_DN21236_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21236_c0_g1
ser_TRINITY_DN2123_c0_g2,cellular organisms,1,100,ser_TRINITY_DN2123_c0_g2
ser_TRINITY_DN21247_c0_g1,Eukaryota,2,100,ser_TRINITY_DN21247_c0_g1
ser_TRINITY_DN21249_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN21249_c0_g1
ser_TRINITY_DN21258_c0_g1,Ochrophyta,5,100,ser_TRINITY_DN21258_c0_g1
ser_TRINITY_DN2125_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN2125_c0_g1
ser_TRINITY_DN21261_c0_g1,cellular organisms,1,100,ser_TRINITY_DN21261_c0_g1
ser_TRINITY_DN21263_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN21263_c0_g1
ser_TRINITY_DN21267_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21267_c0_g1
ser_TRINITY_DN21267_c0_g3,Fucus serratus,8,100,ser_TRINITY_DN21267_c0_g3
ser_TRINITY_DN2126_c0_g1,cellular organisms,1,42,ser_TRINITY_DN2126_c0_g1
ser_TRINITY_DN21272_c0_g3,cellular organisms,1,100,ser_TRINITY_DN21272_c0_g3
ser_TRINITY_DN2127_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN2127_c0_g2
ser_TRINITY_DN21289_c0_g1,cellular organisms,1,57,ser_TRINITY_DN21289_c0_g1
ser_TRINITY_DN2128_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN2128_c0_g1
ser_TRINITY_DN21297_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21297_c0_g1
ser_TRINITY_DN2129_c0_g1,cellular organisms,1,57,ser_TRINITY_DN2129_c0_g1
ser_TRINITY_DN212_c0_g1,cellular organisms,1,42,ser_TRINITY_DN212_c0_g1
ser_TRINITY_DN21306_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN21306_c0_g1
ser_TRINITY_DN21309_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21309_c0_g1
ser_TRINITY_DN21315_c0_g3,Fucus serratus,8,100,ser_TRINITY_DN21315_c0_g3
ser_TRINITY_DN21320_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21320_c0_g1
ser_TRINITY_DN21323_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN21323_c0_g1
ser_TRINITY_DN21327_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN21327_c0_g1
ser_TRINITY_DN21328_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21328_c0_g1
ser_TRINITY_DN21329_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21329_c0_g1
ser_TRINITY_DN2132_c0_g1,PX clade,6,100,ser_TRINITY_DN2132_c0_g1
ser_TRINITY_DN21337_c0_g2,Eukaryota,2,100,ser_TRINITY_DN21337_c0_g2
ser_TRINITY_DN2133_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN2133_c0_g1
ser_TRINITY_DN2133_c0_g2,Phaeophyceae,7,100,ser_TRINITY_DN2133_c0_g2
ser_TRINITY_DN2134_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN2134_c0_g1
ser_TRINITY_DN21350_c0_g2,cellular organisms,1,100,ser_TRINITY_DN21350_c0_g2
ser_TRINITY_DN21355_c1_g1,cellular organisms,1,100,ser_TRINITY_DN21355_c1_g1
ser_TRINITY_DN21357_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21357_c0_g1
ser_TRINITY_DN21364_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21364_c0_g1
ser_TRINITY_DN2136_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN2136_c0_g1
ser_TRINITY_DN21372_c1_g2,Fucus serratus,8,100,ser_TRINITY_DN21372_c1_g2
ser_TRINITY_DN21373_c0_g1,cellular organisms,1,100,ser_TRINITY_DN21373_c0_g1
ser_TRINITY_DN21390_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21390_c0_g1
ser_TRINITY_DN21396_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21396_c0_g1
ser_TRINITY_DN21397_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN21397_c0_g2
ser_TRINITY_DN21398_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN21398_c0_g2
ser_TRINITY_DN2139_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN2139_c0_g1
ser_TRINITY_DN21400_c0_g4,Phaeophyceae,7,100,ser_TRINITY_DN21400_c0_g4
ser_TRINITY_DN21408_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN21408_c0_g2
ser_TRINITY_DN21413_c1_g1,Fucus serratus,8,100,ser_TRINITY_DN21413_c1_g1
ser_TRINITY_DN2141_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN2141_c0_g1
ser_TRINITY_DN21421_c0_g1,cellular organisms,1,100,ser_TRINITY_DN21421_c0_g1
ser_TRINITY_DN21429_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21429_c0_g1
ser_TRINITY_DN21436_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN21436_c0_g1
ser_TRINITY_DN21437_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN21437_c0_g2
ser_TRINITY_DN21449_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21449_c0_g1
ser_TRINITY_DN21454_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN21454_c0_g1
ser_TRINITY_DN21455_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21455_c0_g1
ser_TRINITY_DN21457_c0_g1,cellular organisms,1,71,ser_TRINITY_DN21457_c0_g1
ser_TRINITY_DN2146_c0_g1,cellular organisms,1,100,ser_TRINITY_DN2146_c0_g1
ser_TRINITY_DN21471_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21471_c0_g1
ser_TRINITY_DN214762_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN214762_c0_g1
ser_TRINITY_DN214821_c0_g1,cellular organisms,1,100,ser_TRINITY_DN214821_c0_g1
ser_TRINITY_DN21488_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN21488_c0_g1
ser_TRINITY_DN2148_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN2148_c0_g1
ser_TRINITY_DN21490_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21490_c0_g1
ser_TRINITY_DN21496_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21496_c0_g1
ser_TRINITY_DN214_c0_g1,Eukaryota,2,100,ser_TRINITY_DN214_c0_g1
ser_TRINITY_DN21501_c0_g3,Eukaryota,2,66,ser_TRINITY_DN21501_c0_g3
ser_TRINITY_DN21501_c0_g4,cellular organisms,1,42,ser_TRINITY_DN21501_c0_g4
ser_TRINITY_DN21503_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21503_c0_g1
ser_TRINITY_DN21507_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21507_c0_g1
ser_TRINITY_DN21510_c0_g1,Eukaryota,2,50,ser_TRINITY_DN21510_c0_g1
ser_TRINITY_DN21517_c0_g2,Eukaryota,2,83,ser_TRINITY_DN21517_c0_g2
ser_TRINITY_DN21525_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN21525_c0_g2
ser_TRINITY_DN21529_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21529_c0_g1
ser_TRINITY_DN21531_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN21531_c0_g1
ser_TRINITY_DN215338_c0_g1,cellular organisms,1,85,ser_TRINITY_DN215338_c0_g1
ser_TRINITY_DN21534_c0_g1,cellular organisms,1,100,ser_TRINITY_DN21534_c0_g1
ser_TRINITY_DN2153_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN2153_c0_g2
ser_TRINITY_DN21541_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21541_c0_g1
ser_TRINITY_DN21546_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21546_c0_g1
ser_TRINITY_DN21552_c0_g1,Eukaryota,2,66,ser_TRINITY_DN21552_c0_g1
ser_TRINITY_DN21555_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21555_c0_g1
ser_TRINITY_DN2155_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN2155_c0_g1
ser_TRINITY_DN215630_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN215630_c0_g1
ser_TRINITY_DN215672_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN215672_c0_g1
ser_TRINITY_DN215710_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN215710_c0_g1
ser_TRINITY_DN21572_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21572_c0_g1
ser_TRINITY_DN2157_c0_g1,cellular organisms,1,85,ser_TRINITY_DN2157_c0_g1
ser_TRINITY_DN215805_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN215805_c0_g1
ser_TRINITY_DN21585_c0_g2,Phaeophyceae,7,100,ser_TRINITY_DN21585_c0_g2
ser_TRINITY_DN21585_c0_g5,Phaeophyceae,7,100,ser_TRINITY_DN21585_c0_g5
ser_TRINITY_DN2158_c0_g1,Eukaryota,2,66,ser_TRINITY_DN2158_c0_g1
ser_TRINITY_DN21594_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN21594_c0_g2
ser_TRINITY_DN215988_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN215988_c0_g1
ser_TRINITY_DN21598_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21598_c0_g1
ser_TRINITY_DN21606_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN21606_c0_g1
ser_TRINITY_DN216071_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN216071_c0_g1
ser_TRINITY_DN21613_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21613_c0_g1
ser_TRINITY_DN21618_c0_g1,cellular organisms,1,85,ser_TRINITY_DN21618_c0_g1
ser_TRINITY_DN21621_c0_g1,cellular organisms,1,100,ser_TRINITY_DN21621_c0_g1
ser_TRINITY_DN21624_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21624_c0_g1
ser_TRINITY_DN21626_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21626_c0_g1
ser_TRINITY_DN21633_c0_g1,Eukaryota,2,83,ser_TRINITY_DN21633_c0_g1
ser_TRINITY_DN21633_c0_g2,PX clade,6,100,ser_TRINITY_DN21633_c0_g2
ser_TRINITY_DN21633_c0_g3,Fucus serratus,8,100,ser_TRINITY_DN21633_c0_g3
ser_TRINITY_DN21634_c0_g1,Eukaryota,2,100,ser_TRINITY_DN21634_c0_g1
ser_TRINITY_DN216353_c0_g1,cellular organisms,1,100,ser_TRINITY_DN216353_c0_g1
ser_TRINITY_DN2165_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN2165_c0_g1
ser_TRINITY_DN21661_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21661_c0_g1
ser_TRINITY_DN21662_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21662_c0_g1
ser_TRINITY_DN216690_c0_g1,cellular organisms,1,100,ser_TRINITY_DN216690_c0_g1
ser_TRINITY_DN216726_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN216726_c0_g1
ser_TRINITY_DN21675_c0_g2,Phaeophyceae,7,100,ser_TRINITY_DN21675_c0_g2
ser_TRINITY_DN21688_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN21688_c0_g1
ser_TRINITY_DN2168_c0_g1,cellular organisms,1,100,ser_TRINITY_DN2168_c0_g1
ser_TRINITY_DN216909_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN216909_c0_g1
ser_TRINITY_DN21701_c0_g1,Eukaryota,2,33,ser_TRINITY_DN21701_c0_g1
ser_TRINITY_DN217097_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN217097_c0_g1
ser_TRINITY_DN2170_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN2170_c0_g2
ser_TRINITY_DN21727_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN21727_c0_g1
ser_TRINITY_DN2172_c0_g3,Phaeophyceae,7,100,ser_TRINITY_DN2172_c0_g3
