GeneID,phylostratum,rank,taxonomic_representativeness
Ec-01_008780.1,Phaeophyceae,7,100
Ec-01_008790.1,cellular organisms,1,100
Ec-01_008800.1,cellular organisms,1,60
Ec-01_008810.1,cellular organisms,1,100
Ec-01_008830.1,cellular organisms,1,80
Ec-01_008840.1,cellular organisms,1,100
Ec-01_008850.1,cellular organisms,1,100
Ec-01_008860.1,cellular organisms,1,100
Ec-01_008870.1,PX clade,6,80
Ec-01_008880.1,PX clade,6,60
Ec-01_008890.1,cellular organisms,1,100
Ec-01_008900.1,cellular organisms,1,100
Ec-01_008910.1,cellular organisms,1,90
Ec-01_008920.1,Phaeophyceae,7,100
Ec-01_008930.1,cellular organisms,1,100
Ec-01_008940.1,Ectocarpus,10,100
Ec-01_008950.2,Stramenopiles,4,100
Ec-01_008960.1,cellular organisms,1,90
Ec-01_008970.1,cellular organisms,1,100
Ec-01_008980.1,Eukaryota,2,55
Ec-01_009000.1,cellular organisms,1,100
Ec-01_009010.1,cellular organisms,1,100
Ec-01_009030.1,cellular organisms,1,100
Ec-01_009040.2,cellular organisms,1,100
Ec-01_009050.1,cellular organisms,1,100
Ec-01_009060.2,cellular organisms,1,100
Ec-01_009070.1,cellular organisms,1,100
Ec-01_009080.2,Ectocarpus siliculosus,11,100
Ec-01_009090.1,Stramenopiles,4,71
Ec-01_009100.1,cellular organisms,1,100
Ec-01_009140.1,cellular organisms,1,100
Ec-01_009160.1,cellular organisms,1,100
Ec-01_009170.1,Sar,3,87
Ec-01_009180.1,cellular organisms,1,100
Ec-01_009200.1,Eukaryota,2,66
Ec-01_009210.1,ALE clade,8,66
Ec-01_009220.1,cellular organisms,1,100
Ec-01_009230.1,Phaeophyceae,7,100
Ec-01_009240.1,cellular organisms,1,100
Ec-01_009250.3,PX clade,6,100
Ec-01_009260.1,ALE clade,8,100
Ec-01_009270.1,cellular organisms,1,80
Ec-01_009280.1,Eukaryota,2,55
Ec-01_009290.1,Ectocarpus,10,100
Ec-01_009300.2,Ectocarpus siliculosus,11,100
Ec-01_009310.2,Ectocarpus siliculosus,11,100
Ec-01_009320.1,cellular organisms,1,90
Ec-01_009330.1,cellular organisms,1,80
Ec-01_009340.1,cellular organisms,1,60
Ec-01_009350.2,Eukaryota,2,100
Ec-01_009360.1,cellular organisms,1,100
Ec-01_009370.1,Ectocarpus siliculosus,11,100
Ec-01_009390.1,cellular organisms,1,100
Ec-01_009400.1,cellular organisms,1,100
Ec-01_009410.1,cellular organisms,1,90
Ec-01_009420.1,Phaeophyceae,7,100
Ec-01_009430.2,Ectocarpales,9,100
Ec-01_009440.1,cellular organisms,1,100
Ec-01_009450.1,Eukaryota,2,77
Ec-01_009460.1,PX clade,6,100
Ec-01_009480.1,cellular organisms,1,70
Ec-01_009490.1,Ectocarpus siliculosus,11,100
Ec-01_009500.1,cellular organisms,1,100
Ec-01_009510.1,Eukaryota,2,77
Ec-01_009520.1,Phaeophyceae,7,100
Ec-01_009530.2,Ectocarpus siliculosus,11,100
Ec-01_009540.1,cellular organisms,1,90
Ec-01_009550.1,cellular organisms,1,100
Ec-01_009560.1,cellular organisms,1,100
Ec-01_009570.1,cellular organisms,1,100
Ec-01_009580.1,Ectocarpus siliculosus,11,100
Ec-01_009590.1,cellular organisms,1,100
Ec-01_009600.1,cellular organisms,1,60
Ec-01_009610.1,Ectocarpus siliculosus,11,100
Ec-01_009620.1,Eukaryota,2,88
Ec-01_009630.1,cellular organisms,1,90
Ec-01_009640.1,Eukaryota,2,55
Ec-01_009650.2,PX clade,6,100
Ec-01_009660.1,cellular organisms,1,90
Ec-01_009670.1,cellular organisms,1,100
Ec-01_009690.1,Eukaryota,2,55
Ec-01_009700.1,cellular organisms,1,100
Ec-01_009710.1,cellular organisms,1,100
Ec-01_009720.1,cellular organisms,1,100
Ec-01_009730.2,Eukaryota,2,100
Ec-01_009740.1,cellular organisms,1,90
Ec-01_009750.1,cellular organisms,1,100
Ec-01_009760.1,Ectocarpus siliculosus,11,100
Ec-01_009770.1,cellular organisms,1,80
Ec-01_009780.1,cellular organisms,1,60
Ec-01_009790.2,cellular organisms,1,90
Ec-01_009800.1,cellular organisms,1,80
Ec-01_009810.1,PX clade,6,100
Ec-01_009820.1,Eukaryota,2,88
Ec-01_009830.1,Phaeophyceae,7,100
Ec-01_009840.4,Ectocarpus siliculosus,11,100
Ec-01_009850.1,cellular organisms,1,100
Ec-01_009860.1,Phaeophyceae,7,100
Ec-01_009870.1,cellular organisms,1,100
Ec-01_009880.1,cellular organisms,1,90
Ec-01_009890.1,Eukaryota,2,44
Ec-01_009900.1,ALE clade,8,100
Ec-01_009920.1,cellular organisms,1,100
Ec-01_009930.1,ALE clade,8,66
Ec-01_009940.2,cellular organisms,1,80
Ec-01_009950.1,Ectocarpus,10,100
Ec-01_009960.1,cellular organisms,1,80
Ec-01_009970.1,Ectocarpus,10,100
Ec-01_009980.1,cellular organisms,1,100
Ec-01_009990.1,Ectocarpus siliculosus,11,100
Ec-01_010000.1,cellular organisms,1,50
Ec-01_010010.1,Eukaryota,2,100
Ec-01_010020.2,cellular organisms,1,80
Ec-01_010030.1,Ectocarpus siliculosus,11,100
Ec-01_010040.1,Eukaryota,2,100
Ec-01_010050.1,cellular organisms,1,100
Ec-01_010060.1,Phaeophyceae,7,100
Ec-01_010070.1,Phaeophyceae,7,100
Ec-01_010080.1,cellular organisms,1,80
Ec-01_010090.1,cellular organisms,1,100
Ec-01_010100.1,Ectocarpus,10,100
Ec-01_010110.1,Ectocarpus siliculosus,11,100
Ec-01_010120.1,Ectocarpus siliculosus,11,100
Ec-01_010130.1,Ectocarpus siliculosus,11,100
Ec-01_010140.1,cellular organisms,1,90
Ec-01_010150.1,Eukaryota,2,55
Ec-01_010160.2,Ectocarpales,9,100
Ec-01_010170.1,Phaeophyceae,7,100
Ec-01_010180.1,Ectocarpus siliculosus,11,100
Ec-01_010190.1,Ectocarpus siliculosus,11,100
Ec-01_010200.1,Ectocarpales,9,100
Ec-01_010210.1,Ectocarpus siliculosus,11,100
Ec-01_010220.1,cellular organisms,1,100
Ec-01_010230.1,Eukaryota,2,100
Ec-01_010240.2,Phaeophyceae,7,100
Ec-01_010250.1,Phaeophyceae,7,100
Ec-01_010260.1,cellular organisms,1,100
Ec-01_010270.1,Stramenopiles,4,85
Ec-01_010280.1,Ectocarpus siliculosus,11,100
Ec-01_010320.1,Ectocarpus siliculosus,11,100
Ec-01_010330.1,cellular organisms,1,60
Ec-01_010340.1,cellular organisms,1,90
Ec-01_010350.1,ALE clade,8,100
Ec-01_010360.1,Phaeophyceae,7,100
Ec-01_010370.1,Stramenopiles,4,71
Ec-01_010380.1,cellular organisms,1,100
Ec-01_010390.1,ALE clade,8,100
Ec-01_010400.1,Ectocarpus siliculosus,11,100
Ec-01_010410.1,cellular organisms,1,100
Ec-01_010420.1,Eukaryota,2,100
Ec-01_010430.3,Phaeophyceae,7,100
Ec-01_010440.1,Stramenopiles,4,100
Ec-01_010450.1,cellular organisms,1,100
Ec-01_010460.1,cellular organisms,1,100
Ec-01_010470.1,Ochrophyta,5,83
Ec-01_010480.1,cellular organisms,1,100
Ec-01_010490.1,cellular organisms,1,100
Ec-01_010500.1,Phaeophyceae,7,100
Ec-01_010510.1,Eukaryota,2,77
Ec-01_010520.1,cellular organisms,1,100
Ec-01_010530.1,cellular organisms,1,100
Ec-01_010535.1,cellular organisms,1,100
Ec-01_010540.1,cellular organisms,1,50
Ec-01_010550.1,cellular organisms,1,90
Ec-01_010560.1,Eukaryota,2,88
Ec-01_010570.1,cellular organisms,1,100
Ec-01_010580.2,Phaeophyceae,7,100
Ec-01_010590.1,Eukaryota,2,100
Ec-01_010600.1,cellular organisms,1,100
Ec-01_010610.2,cellular organisms,1,100
Ec-01_010620.1,cellular organisms,1,100
Ec-01_010630.1,Phaeophyceae,7,100
Ec-01_010640.1,Phaeophyceae,7,75
Ec-01_010650.1,Phaeophyceae,7,100
Ec-01_010660.1,Eukaryota,2,55
Ec-01_010670.1,Eukaryota,2,77
Ec-01_010680.1,Eukaryota,2,66
Ec-01_010690.1,Phaeophyceae,7,75
Ec-01_010700.1,Phaeophyceae,7,100
Ec-01_010710.1,cellular organisms,1,100
Ec-01_010720.1,cellular organisms,1,100
Ec-01_010730.1,Eukaryota,2,77
Ec-01_010740.1,cellular organisms,1,100
Ec-01_010750.1,cellular organisms,1,100
Ec-01_010760.1,Phaeophyceae,7,100
Ec-01_010770.1,cellular organisms,1,100
Ec-01_010780.1,cellular organisms,1,100
Ec-01_010790.1,cellular organisms,1,100
Ec-01_010800.1,cellular organisms,1,100
Ec-01_010810.1,Phaeophyceae,7,75
Ec-01_010820.1,cellular organisms,1,100
Ec-01_010830.1,cellular organisms,1,90
Ec-01_010840.1,Eukaryota,2,100
Ec-01_010850.1,Eukaryota,2,88
Ec-01_010860.1,cellular organisms,1,80
Ec-01_010870.1,Stramenopiles,4,85
Ec-01_010880.1,cellular organisms,1,100
Ec-01_010890.1,cellular organisms,1,90
Ec-01_010900.2,cellular organisms,1,90
Ec-01_010910.2,cellular organisms,1,90
Ec-01_010920.1,Stramenopiles,4,85
Ec-01_010930.1,cellular organisms,1,100
Ec-01_010940.1,Ochrophyta,5,100
Ec-01_010950.1,Eukaryota,2,88
Ec-01_010960.1,Ectocarpus siliculosus,11,100
Ec-01_010970.1,cellular organisms,1,100
Ec-01_010990.1,cellular organisms,1,90
Ec-01_011000.1,cellular organisms,1,100
Ec-01_011010.1,PX clade,6,80
Ec-01_011020.1,Ectocarpus siliculosus,11,100
Ec-01_011030.1,cellular organisms,1,90
Ec-01_011040.1,cellular organisms,1,100
Ec-01_011050.1,cellular organisms,1,100
Ec-01_011060.1,cellular organisms,1,90
Ec-01_011070.1,cellular organisms,1,100
Ec-01_011080.1,cellular organisms,1,100
Ec-01_011090.2,Ectocarpus siliculosus,11,100
Ec-01_011100.1,cellular organisms,1,70
Ec-01_011110.1,Eukaryota,2,100
Ec-01_011120.1,cellular organisms,1,100
Ec-01_011130.1,PX clade,6,100
Ec-01_011140.1,cellular organisms,1,100
Ec-01_011150.1,Eukaryota,2,77
Ec-01_011160.1,cellular organisms,1,100
Ec-01_011170.1,cellular organisms,1,100
Ec-01_011180.1,Eukaryota,2,55
Ec-01_011190.1,Eukaryota,2,55
Ec-01_011200.1,Eukaryota,2,55
Ec-01_011210.1,Phaeophyceae,7,100
Ec-01_011220.1,Stramenopiles,4,57
Ec-01_011230.1,cellular organisms,1,60
Ec-01_011240.1,cellular organisms,1,90
Ec-01_011250.1,Phaeophyceae,7,75
Ec-01_011260.1,cellular organisms,1,100
Ec-01_011270.1,cellular organisms,1,100
Ec-01_011280.1,cellular organisms,1,60
Ec-01_011290.1,Ectocarpus siliculosus,11,100
Ec-01_011300.1,Eukaryota,2,77
Ec-01_011310.1,cellular organisms,1,50
Ec-01_011320.1,cellular organisms,1,80
Ec-01_011330.1,Ectocarpus siliculosus,11,100
Ec-01_011340.1,Ectocarpus siliculosus,11,100
Ec-01_011350.1,cellular organisms,1,70
Ec-01_011370.1,Phaeophyceae,7,100
Ec-01_011390.1,cellular organisms,1,100
Ec-01_011400.1,Eukaryota,2,100
Ec-01_011410.1,Sar,3,100
Ec-01_011420.1,cellular organisms,1,100
Ec-01_011430.1,Eukaryota,2,55
Ec-01_011450.1,Eukaryota,2,66
Ec-01_011460.1,PX clade,6,100
Ec-01_011470.1,Eukaryota,2,66
Ec-01_011480.1,Eukaryota,2,66
Ec-01_011490.1,Eukaryota,2,66
Ec-01_011500.1,cellular organisms,1,100
Ec-01_011510.2,Ectocarpus,10,100
Ec-01_011520.1,cellular organisms,1,100
Ec-01_011530.1,cellular organisms,1,100
Ec-01_011540.1,ALE clade,8,100
Ec-01_011550.1,Phaeophyceae,7,75
Ec-01_011560.1,Stramenopiles,4,42
Ec-01_011570.1,Phaeophyceae,7,100
Ec-01_011580.1,Eukaryota,2,55
Ec-01_011590.1,Phaeophyceae,7,75
Ec-01_011600.1,cellular organisms,1,90
Ec-01_011610.1,cellular organisms,1,100
Ec-01_011620.3,cellular organisms,1,90
Ec-01_011630.2,cellular organisms,1,60
Ec-01_011640.1,cellular organisms,1,100
Ec-01_011660.1,cellular organisms,1,100
Ec-01_011670.1,Phaeophyceae,7,100
Ec-01_011680.1,cellular organisms,1,100
Ec-01_011690.1,ALE clade,8,100
Ec-01_011700.1,Eukaryota,2,100
Ec-01_011710.1,cellular organisms,1,100
Ec-01_011720.1,cellular organisms,1,100
Ec-01_011730.1,cellular organisms,1,100
Ec-01_011740.1,Sar,3,75
Ec-01_011750.1,cellular organisms,1,100
Ec-01_011760.1,Phaeophyceae,7,100
Ec-01_011770.1,cellular organisms,1,100
Ec-01_011790.1,cellular organisms,1,90
Ec-01_011810.1,PX clade,6,80
Ec-01_011820.1,cellular organisms,1,100
Ec-01_011830.1,cellular organisms,1,100
Ec-01_011840.1,cellular organisms,1,90
Ec-01_011850.1,cellular organisms,1,100
Ec-01_011860.1,cellular organisms,1,100
Ec-01_011870.1,cellular organisms,1,100
Ec-01_011880.1,Phaeophyceae,7,100
Ec-01_011890.1,Eukaryota,2,55
Ec-01_011900.1,cellular organisms,1,70
Ec-01_011910.1,cellular organisms,1,100
Ec-01_011920.1,cellular organisms,1,100
Ec-01_011930.1,PX clade,6,100
Ec-01_011940.1,cellular organisms,1,100
Ec-01_011950.1,cellular organisms,1,100
Ec-01_011960.1,PX clade,6,100
Ec-01_011970.1,cellular organisms,1,100
Ec-01_011980.1,Ochrophyta,5,100
Ec-01_011990.1,cellular organisms,1,70
Ec-01_012000.2,cellular organisms,1,70
Ec-01_012010.2,Eukaryota,2,100
Ec-01_012020.1,cellular organisms,1,60
Ec-01_012030.1,cellular organisms,1,100
Ec-01_012040.1,cellular organisms,1,100
Ec-01_012050.1,Phaeophyceae,7,75
Ec-01_012060.1,cellular organisms,1,100
Ec-01_012070.1,cellular organisms,1,100
Ec-01_012080.1,cellular organisms,1,100
Ec-01_012090.1,PX clade,6,100
Ec-01_012100.1,cellular organisms,1,90
Ec-01_012110.1,Phaeophyceae,7,75
Ec-01_012130.1,Phaeophyceae,7,75
Ec-01_012140.1,cellular organisms,1,80
Ec-01_012150.1,PX clade,6,100
Ec-01_012160.1,Phaeophyceae,7,100
Ec-01_012170.1,cellular organisms,1,100
Ec-01_012180.1,cellular organisms,1,100
Ec-01_012190.1,cellular organisms,1,100
Ec-01_012200.1,cellular organisms,1,100
Ec-01_012220.2,Ectocarpus siliculosus,11,100
Ec-01_012230.1,Phaeophyceae,7,100
Ec-01_012250.1,cellular organisms,1,90
Ec-01_012260.1,Phaeophyceae,7,100
Ec-01_012270.1,cellular organisms,1,100
Ec-01_012280.1,cellular organisms,1,50
Ec-01_012290.1,Ochrophyta,5,100
Ec-01_012300.1,cellular organisms,1,90
Ec-01_012320.1,cellular organisms,1,100
Ec-02_000010.1,Ectocarpus siliculosus,11,100
Ec-02_000020.1,cellular organisms,1,100
Ec-02_000030.1,ALE clade,8,100
Ec-02_000040.1,cellular organisms,1,60
Ec-02_000050.1,Stramenopiles,4,100
Ec-02_000060.1,PX clade,6,100
Ec-02_000070.1,Eukaryota,2,100
Ec-02_000080.1,cellular organisms,1,60
Ec-02_000090.1,Phaeophyceae,7,75
Ec-02_000100.1,Phaeophyceae,7,100
Ec-02_000110.1,ALE clade,8,100
Ec-02_000120.1,cellular organisms,1,100
Ec-02_000130.1,Sar,3,87
Ec-02_000140.1,Ectocarpus siliculosus,11,100
Ec-02_000150.1,cellular organisms,1,60
Ec-02_000160.1,Ectocarpus siliculosus,11,100
Ec-02_000170.1,Eukaryota,2,88
Ec-02_000180.1,Phaeophyceae,7,100
Ec-02_000190.1,cellular organisms,1,50
Ec-02_000200.1,Ectocarpus siliculosus,11,100
Ec-02_000210.1,cellular organisms,1,100
Ec-02_000220.1,ALE clade,8,33
Ec-02_000230.1,PX clade,6,80
Ec-02_000240.1,Ectocarpales,9,100
Ec-02_000250.1,Eukaryota,2,66
Ec-02_000260.1,Phaeophyceae,7,100
Ec-02_000270.1,cellular organisms,1,100
Ec-02_000280.1,Eukaryota,2,77
Ec-02_000290.1,Eukaryota,2,77
Ec-02_000300.1,Eukaryota,2,77
Ec-02_000320.1,cellular organisms,1,90
Ec-02_000330.1,Ectocarpus siliculosus,11,100
Ec-02_000340.1,cellular organisms,1,100
Ec-02_000350.1,cellular organisms,1,100
Ec-02_000360.1,Eukaryota,2,77
Ec-02_000370.1,Eukaryota,2,77
Ec-02_000380.1,cellular organisms,1,100
Ec-02_000390.1,Eukaryota,2,55
Ec-02_000410.1,Eukaryota,2,55
Ec-02_000420.1,Ectocarpales,9,100
Ec-02_000430.1,cellular organisms,1,100
Ec-02_000440.1,cellular organisms,1,100
Ec-02_000450.1,ALE clade,8,100
Ec-02_000460.1,cellular organisms,1,100
Ec-02_000470.1,cellular organisms,1,100
Ec-02_000480.1,cellular organisms,1,90
Ec-02_000490.1,Phaeophyceae,7,100
Ec-02_000500.1,Phaeophyceae,7,100
Ec-02_000510.1,cellular organisms,1,90
Ec-02_000530.1,Eukaryota,2,55
Ec-02_000540.1,cellular organisms,1,90
Ec-02_000550.3,Ectocarpus siliculosus,11,100
Ec-02_000560.1,ALE clade,8,100
Ec-02_000580.1,ALE clade,8,33
Ec-02_000590.1,cellular organisms,1,100
Ec-02_000610.1,cellular organisms,1,100
Ec-02_000620.1,cellular organisms,1,90
Ec-02_000630.1,Phaeophyceae,7,100
Ec-02_000640.1,cellular organisms,1,100
Ec-02_000650.1,Eukaryota,2,55
Ec-02_000660.1,cellular organisms,1,100
Ec-02_000670.1,Phaeophyceae,7,100
Ec-02_000680.1,Phaeophyceae,7,100
Ec-02_000690.1,Ectocarpus siliculosus,11,100
Ec-02_000700.1,cellular organisms,1,90
Ec-02_000720.1,ALE clade,8,100
Ec-02_000730.1,Phaeophyceae,7,100
Ec-02_000740.1,cellular organisms,1,100
Ec-02_000750.1,cellular organisms,1,90
Ec-02_000760.1,cellular organisms,1,90
Ec-02_000790.1,cellular organisms,1,90
Ec-02_000810.1,cellular organisms,1,100
Ec-02_000830.1,cellular organisms,1,90
Ec-02_000840.1,cellular organisms,1,100
Ec-02_000850.1,cellular organisms,1,90
Ec-02_000860.1,Ectocarpus,10,100
Ec-02_000870.1,cellular organisms,1,100
Ec-02_000890.1,Ectocarpus,10,100
Ec-02_000900.1,Phaeophyceae,7,100
Ec-02_000910.1,Phaeophyceae,7,100
Ec-02_000920.1,cellular organisms,1,100
Ec-02_000930.1,Eukaryota,2,100
Ec-02_000950.1,Eukaryota,2,77
Ec-02_000960.1,Phaeophyceae,7,100
Ec-02_000970.1,cellular organisms,1,90
Ec-02_000980.1,Phaeophyceae,7,100
Ec-02_000990.1,cellular organisms,1,100
Ec-02_001000.1,cellular organisms,1,100
Ec-02_001010.1,cellular organisms,1,100
Ec-02_001020.1,cellular organisms,1,100
Ec-02_001040.1,ALE clade,8,100
Ec-02_001050.4,Phaeophyceae,7,100
Ec-02_001060.1,Ectocarpales,9,100
Ec-02_001070.1,cellular organisms,1,100
Ec-02_001080.1,Phaeophyceae,7,100
Ec-02_001090.1,ALE clade,8,100
Ec-02_001100.1,Ectocarpus siliculosus,11,100
Ec-02_001110.1,Eukaryota,2,55
Ec-02_001120.4,Eukaryota,2,44
Ec-02_001130.1,ALE clade,8,66
Ec-02_001140.1,cellular organisms,1,90
Ec-02_001150.1,Ectocarpus siliculosus,11,100
Ec-02_001160.1,cellular organisms,1,100
Ec-02_001180.1,cellular organisms,1,100
Ec-02_001190.2,Ectocarpus siliculosus,11,100
Ec-02_001200.1,cellular organisms,1,100
Ec-02_001210.1,cellular organisms,1,100
Ec-02_001220.1,Ectocarpus siliculosus,11,100
Ec-02_001230.1,cellular organisms,1,100
Ec-02_001240.1,Ectocarpus siliculosus,11,100
Ec-02_001250.1,cellular organisms,1,100
Ec-02_001270.1,Eukaryota,2,77
Ec-02_001280.1,cellular organisms,1,100
Ec-02_001290.1,Phaeophyceae,7,100
Ec-02_001310.2,Ectocarpales,9,50
Ec-02_001320.1,Ectocarpus siliculosus,11,100
Ec-02_001330.1,Ectocarpus siliculosus,11,100
Ec-02_001340.1,cellular organisms,1,60
Ec-02_001350.1,ALE clade,8,66
Ec-02_001360.1,ALE clade,8,100
Ec-02_001370.1,cellular organisms,1,100
Ec-02_001380.1,cellular organisms,1,100
Ec-02_001390.1,cellular organisms,1,100
Ec-02_001400.1,cellular organisms,1,100
Ec-02_001410.1,cellular organisms,1,100
Ec-02_001420.1,Eukaryota,2,88
Ec-02_001430.1,Ectocarpales,9,100
Ec-02_001435.1,cellular organisms,1,90
Ec-02_001440.1,cellular organisms,1,90
Ec-02_001450.1,cellular organisms,1,100
Ec-02_001460.1,cellular organisms,1,100
Ec-02_001470.1,cellular organisms,1,100
Ec-02_001480.1,cellular organisms,1,100
Ec-02_001490.1,cellular organisms,1,100
Ec-02_001500.1,cellular organisms,1,90
Ec-02_001510.1,Eukaryota,2,100
Ec-02_001530.1,cellular organisms,1,100
Ec-02_001540.1,cellular organisms,1,90
Ec-02_001550.1,Phaeophyceae,7,100
Ec-02_001560.1,Eukaryota,2,100
Ec-02_001570.1,Phaeophyceae,7,50
Ec-02_001580.1,cellular organisms,1,90
Ec-02_001590.2,Eukaryota,2,100
Ec-02_001600.1,Ectocarpus siliculosus,11,100
Ec-02_001610.1,Ectocarpus siliculosus,11,100
Ec-02_001620.1,Phaeophyceae,7,100
Ec-02_001640.1,Eukaryota,2,66
Ec-02_001650.2,Eukaryota,2,77
Ec-02_001660.1,cellular organisms,1,100
Ec-02_001670.1,cellular organisms,1,80
Ec-02_001680.1,cellular organisms,1,90
Ec-02_001700.1,Ectocarpus siliculosus,11,100
Ec-02_001710.1,Eukaryota,2,100
Ec-02_001720.1,Eukaryota,2,88
Ec-02_001730.1,cellular organisms,1,80
Ec-02_001740.1,cellular organisms,1,100
Ec-02_001750.1,cellular organisms,1,100
Ec-02_001760.1,cellular organisms,1,100
Ec-02_001770.1,Eukaryota,2,88
Ec-02_001780.1,Ectocarpus siliculosus,11,100
Ec-02_001820.1,Ectocarpus siliculosus,11,100
Ec-02_001830.1,Ectocarpus,10,100
Ec-02_001840.1,Eukaryota,2,44
Ec-02_001850.1,cellular organisms,1,80
Ec-02_001860.1,Ectocarpus siliculosus,11,100
Ec-02_001880.1,cellular organisms,1,90
Ec-02_001890.2,Ectocarpales,9,50
Ec-02_001900.1,Phaeophyceae,7,100
Ec-02_001910.2,Phaeophyceae,7,75
Ec-02_001930.1,PX clade,6,100
Ec-02_001940.1,Eukaryota,2,77
Ec-02_001950.1,cellular organisms,1,100
Ec-02_001960.1,Phaeophyceae,7,75
Ec-02_001970.1,cellular organisms,1,100
Ec-02_001980.1,Phaeophyceae,7,100
Ec-02_001990.1,ALE clade,8,100
Ec-02_002000.1,Ectocarpus,10,100
Ec-02_002020.1,cellular organisms,1,100
Ec-02_002030.1,Eukaryota,2,44
Ec-02_002040.1,cellular organisms,1,100
Ec-02_002050.1,cellular organisms,1,100
Ec-02_002070.1,Phaeophyceae,7,100
Ec-02_002080.1,PX clade,6,100
Ec-02_002090.1,Phaeophyceae,7,100
Ec-02_002100.1,Phaeophyceae,7,75
Ec-02_002110.1,ALE clade,8,100
Ec-02_002150.1,Phaeophyceae,7,100
Ec-02_002160.1,ALE clade,8,100
Ec-02_002170.1,cellular organisms,1,100
Ec-02_002190.1,Phaeophyceae,7,100
Ec-02_002200.1,Ectocarpus,10,100
Ec-02_002210.1,Phaeophyceae,7,100
Ec-02_002220.1,cellular organisms,1,100
Ec-02_002230.2,Ectocarpus siliculosus,11,100
Ec-02_002240.1,cellular organisms,1,50
Ec-02_002260.1,Phaeophyceae,7,100
Ec-02_002270.1,cellular organisms,1,100
Ec-02_002280.1,Eukaryota,2,100
Ec-02_002290.1,Phaeophyceae,7,50
Ec-02_002300.1,cellular organisms,1,60
Ec-02_002310.1,cellular organisms,1,100
Ec-02_002320.1,PX clade,6,100
Ec-02_002330.1,cellular organisms,1,90
Ec-02_002340.1,cellular organisms,1,100
Ec-02_002400.1,cellular organisms,1,100
Ec-02_002430.1,cellular organisms,1,90
Ec-02_002440.1,Phaeophyceae,7,100
Ec-02_002450.1,Phaeophyceae,7,100
Ec-02_002460.1,Ectocarpus siliculosus,11,100
Ec-02_002470.1,Eukaryota,2,100
Ec-02_002490.1,Ectocarpus siliculosus,11,100
Ec-02_002500.2,Ectocarpus siliculosus,11,100
Ec-02_002510.1,ALE clade,8,100
Ec-02_002520.3,cellular organisms,1,100
Ec-02_002530.2,cellular organisms,1,70
Ec-02_002540.2,Phaeophyceae,7,100
Ec-02_002550.1,Ectocarpus siliculosus,11,100
Ec-02_002560.1,Eukaryota,2,55
Ec-02_002570.1,cellular organisms,1,90
Ec-02_002580.1,Ectocarpales,9,100
Ec-02_002590.1,PX clade,6,100
Ec-02_002600.1,cellular organisms,1,70
Ec-02_002610.2,Ectocarpus siliculosus,11,100
Ec-02_002640.3,Ectocarpales,9,100
Ec-02_002650.1,Ectocarpales,9,100
Ec-02_002660.1,Ectocarpales,9,100
Ec-02_002670.1,PX clade,6,100
Ec-02_002680.2,Ectocarpus siliculosus,11,100
Ec-02_002690.1,ALE clade,8,100
Ec-02_002700.1,cellular organisms,1,100
Ec-02_002710.2,Ectocarpus siliculosus,11,100
Ec-02_002720.1,cellular organisms,1,60
Ec-02_002730.1,Phaeophyceae,7,100
Ec-02_002740.1,cellular organisms,1,100
Ec-02_002750.1,Phaeophyceae,7,100
Ec-02_002760.1,PX clade,6,100
Ec-02_002770.1,Ectocarpales,9,50
Ec-02_002780.1,Eukaryota,2,44
Ec-02_002790.1,cellular organisms,1,100
Ec-02_002800.1,Phaeophyceae,7,75
Ec-02_002810.1,Ectocarpus siliculosus,11,100
Ec-02_002820.1,cellular organisms,1,100
Ec-02_002830.1,Phaeophyceae,7,100
Ec-02_002840.1,cellular organisms,1,40
Ec-02_002850.1,PX clade,6,100
Ec-02_002860.1,Stramenopiles,4,42
Ec-02_002870.1,Phaeophyceae,7,100
Ec-02_002880.1,Phaeophyceae,7,100
Ec-02_002900.1,Eukaryota,2,66
Ec-02_002910.1,Phaeophyceae,7,100
Ec-02_002920.2,Sar,3,75
Ec-02_002930.1,cellular organisms,1,80
Ec-02_002940.1,cellular organisms,1,100
Ec-02_002950.2,Ectocarpus siliculosus,11,100
Ec-02_002960.2,Ectocarpus siliculosus,11,100
Ec-02_002970.1,cellular organisms,1,80
Ec-02_002980.1,cellular organisms,1,80
Ec-02_003000.1,cellular organisms,1,80
Ec-02_003020.1,Ectocarpus siliculosus,11,100
Ec-02_003030.1,Ectocarpales,9,50
Ec-02_003040.1,cellular organisms,1,100
Ec-02_003050.1,cellular organisms,1,100
Ec-02_003060.2,PX clade,6,100
Ec-02_003080.1,Ectocarpales,9,100
Ec-02_003090.1,Phaeophyceae,7,100
Ec-02_003100.1,cellular organisms,1,100
Ec-02_003110.1,PX clade,6,100
