GeneID,subject_id,dN,dS,dNdS,DS,perc_identity,num_ident_matches,alig_length,mismatches,gap_openings,n_gaps,pos_match,ppos,q_start,q_end,q_len,qcov,qcovhsp,s_start,s_end,s_len,evalue,bit_score,score_raw
Ec-02_001480.1,EsuBft140_14a-00001,0.0203,0.06649,0.3054,6,95838,806,841,35,0,0,824,9798,1,841,841,100,100,1,841,841,0,1640,4248
Ec-02_001490.1,EsuBft140_13a-00001,0.02213,0.06629,0.3338,6,93518,1183,1265,53,5,29,1202,9502,1,1242,1242,100,100,1,1259,1259,0,2362,6121
Ec-02_001510.1,EsuBft140_11a-00001,0.01379,0.05875,0.2348,4,97155,444,457,13,0,0,449,9825,53,509,509,90,90,6,462,462,0,847,2189
Ec-02_001530.1,EsuBft140_7a-00001,0.001664,0.08865,0.01877,1,99602,250,251,1,0,0,251,100,94,344,344,73,73,1,251,251,0,514,1323
Ec-02_001540.1,EsuBft140_5a-00001,0.05611,0.174,0.3224,6,70698,152,215,12,1,51,157,7302,34,248,388,55,55,1,164,184,1.83e-86,265,676
Ec-02_001550.1,EsuBft140_4a-00001,0.0256,0.09286,0.2757,5,96667,87,90,3,0,0,89,9889,1,90,719,13,13,72,161,167,7.11e-53,185,469
Ec-02_001560.1,EsuBft140_3a-00001,0.02358,0.07395,0.3188,6,95091,523,550,26,1,1,528,96,1,550,550,100,100,1,549,549,0,903,2334
Ec-02_001580.1,EsuBft140_2a-00001,0.01438,0.07435,0.1934,3,95631,197,206,9,0,0,201,9757,150,355,788,26,26,2,207,212,2.35e-134,401,1031
Ec-02_001620.1,EsuBft1489_2a-00001,0.02776,0.06417,0.4325,8,94562,313,331,18,0,0,317,9577,1,331,331,100,100,1,331,331,1.94e-171,483,1244
Ec-02_001640.1,EsuBft1489_3a-00001,0.04857,0.09287,0.523,9,89744,805,897,90,2,2,828,9231,1,895,895,100,100,1,897,897,0,1497,3875
Ec-02_001680.1,EsuBft453_8a-00001,0.0972,0.2401,0.4048,8,92105,175,190,15,0,0,178,9368,223,412,486,39,39,2,191,213,1.86e-106,320,820
Ec-02_001710.1,EsuBft453_6a-00001,0.03341,0.08021,0.4165,8,92033,566,615,43,2,6,576,9366,1,615,615,100,100,1,609,609,0,914,2361
Ec-02_001720.1,EsuBft453_5a-00001,0.02787,0.08499,0.3279,6,94131,417,443,26,0,0,430,9707,1,443,443,100,100,1,443,443,0,770,1989
Ec-02_001740.1,EsuBft453_4a-00001,0.01182,0.07897,0.1497,2,97603,285,292,7,0,0,289,9897,1,292,292,100,100,1,292,292,0,589,1519
Ec-02_001750.1,EsuBft919_3a-00001,0.03226,0.0571,0.5651,10,92961,383,412,26,2,3,391,949,1,412,412,100,100,1,409,409,0,771,1992
Ec-02_001760.1,EsuBft919_4a-00001,0.01986,0.06063,0.3276,6,95359,678,711,32,1,1,689,9691,1,710,710,100,100,1,711,711,0,1382,3577
Ec-02_001930.1,EsuBft1662_5a-00001,0.05108,0.3668,0.1393,2,83796,181,216,29,2,6,190,8796,3,215,215,99,99,186,398,398,1.62e-98,296,757
Ec-02_001950.1,EsuBft1271_9a-00001,0.03591,0.1329,0.2703,5,93868,597,636,31,5,8,605,9513,1,633,633,100,100,1,631,631,0,1191,3082
Ec-02_001960.1,EsuBft1271_8a-00001,0.05543,0.07777,0.7128,10,89209,124,139,15,0,0,129,9281,1,139,139,100,100,1,139,139,1.4899999999999998e-69,210,534
Ec-02_001970.1,EsuBft2546_2a-00001,0.02208,0.08853,0.2494,4,96135,398,414,16,0,0,402,971,1,414,414,100,100,1,414,414,0,736,1900
Ec-02_001980.1,EsuBft2283_3a-00001,0.01504,0.1319,0.1141,2,93182,533,572,17,7,22,538,9406,1,571,571,100,100,1,551,551,0,984,2543
Ec-02_002000.1,EsuBft2283_4a-00001,0.03303,0.1001,0.3298,6,90963,463,509,32,2,14,477,9371,30,524,528,94,94,1,509,510,0,919,2375
Ec-02_002020.1,EsuBft564_15a-00001,0,0.05803,0,1,100,143,143,0,0,0,143,100,1,143,143,100,100,1,143,143,5.64e-105,300,767
Ec-02_002040.1,EsuBft564_13a-00001,0.016,0.1158,0.1382,2,9638,426,442,15,1,1,432,9774,1,441,441,100,100,1,442,442,0,858,2216
Ec-02_002050.1,EsuBft564_12a-00001,0.1745,0.3752,0.4651,8,71635,149,208,29,3,30,154,7404,155,361,454,46,46,20,198,215,2.3099999999999996e-91,280,717
Ec-02_002080.1,EsuBft564_5a-00001,0.03103,0.1172,0.2649,5,92026,427,464,32,3,5,437,9418,1,464,464,100,100,1,459,459,0,637,1642
Ec-02_002090.1,EsuBft564_4a-00001,0.05264,0.1211,0.4348,8,84854,465,548,70,4,13,480,8759,6,543,543,99,99,187,731,731,0,620,1598
Ec-02_002100.1,EsuBft564_3a-00001,0,0.2364,0,1,100,40,40,0,0,0,40,100,1,40,46,87,87,1,40,323,4.84e-19,816,200
Ec-02_002110.1,EsuBft564_2a-00001,0.2041,0.6576,0.3103,6,78,39,50,11,0,0,45,90,1,50,76,66,66,1,50,266,1.56e-17,786,192
Ec-02_002170.1,EsuBft853_7a-00001,0.01277,0.09341,0.1367,2,97436,456,468,12,0,0,463,9893,1,468,468,100,100,1,468,468,0,924,2387
Ec-02_002210.1,EsuBft853_4a-00001,0.0264,0.05378,0.4909,9,94762,199,210,11,0,0,203,9667,1,210,210,100,100,1,210,210,5.79e-140,394,1011
Ec-02_002220.1,EsuBft853_3a-00001,0.01892,0.1252,0.1511,2,92804,1006,1084,72,4,6,1021,9419,1,1083,1083,100,100,1,1079,1290,0,1655,4286
Ec-02_002270.1,EsuBft1553_4a-00001,0.02742,0.1659,0.1653,3,97081,632,651,19,0,0,636,977,1,651,664,98,98,1,651,702,0,1309,3388
Ec-02_002280.1,EsuBft1553_5a-00001,0.03177,0.1061,0.2994,5,90581,452,499,38,3,9,458,9178,1,490,490,100,100,1,499,499,0,665,1716
Ec-02_002320.1,EsuBft906_9a-00001,0.04537,0.1422,0.319,6,91973,275,299,16,3,8,277,9264,152,442,1051,81,28,1,299,1203,2.13e-144,468,1203
Ec-02_002330.1,EsuBft906_10a-00001,0.02552,0.1099,0.2323,4,94225,310,329,19,0,0,318,9666,3,331,338,97,97,91,419,422,0,614,1584
Ec-02_002510.1,EsuBft660_9a-00001,0.1715,0.1639,1.046,10,85526,195,228,33,0,0,201,8816,1,228,262,87,87,1,228,279,4.05e-68,216,551
Ec-02_002560.1,EsuBft1661_2a-00001,0.06859,0.1293,0.5303,9,8031,983,1224,175,10,66,1015,8292,1,1184,1188,99,99,159,1356,1357,0,1384,3581
Ec-02_002570.1,EsuBft1661_5a-00001,0.01873,0.1076,0.174,3,96078,490,510,18,1,2,495,9706,1,510,552,92,92,1,508,567,0,905,2339
Ec-02_002580.1,EsuBft2932_4a-00001,0.3484,1.097,0.3177,6,48869,108,221,54,6,59,130,5882,1,164,250,66,66,1,219,225,4.57e-55,181,458
Ec-02_002670.1,EsuBft635_3a-00001,0.03325,0.08274,0.4018,7,89267,341,382,25,5,16,353,9241,442,808,808,45,45,2,382,382,0,536,1381
Ec-02_002690.1,EsuBft635_6a-00001,0.228,0.4346,0.5247,9,100,49,49,0,0,0,49,100,1,49,81,60,60,1,49,123,1.01e-25,963,238
Ec-02_002730.1,EsuBft635_11a-00001,0.04858,0.07921,0.6132,10,88713,1627,1834,177,7,30,1681,9166,1,1820,1820,100,100,1,1818,1818,0,2693,6980
Ec-02_002740.1,EsuBft635_12a-00001,0.05182,0.1756,0.295,5,95755,203,212,8,1,1,206,9717,1,211,499,42,42,1,212,237,7.150000000000001e-139,404,1038
Ec-02_002750.1,EsuBft658_10a-00001,0.0387,0.08239,0.4697,9,86012,744,865,82,10,39,765,8844,1,844,844,100,100,1,847,847,0,1135,2936
Ec-02_002760.1,EsuBft658_7a-00001,0.08472,0.2154,0.3934,7,82075,87,106,17,2,2,93,8774,2,107,178,60,60,1,104,107,1.46e-52,167,424
Ec-02_002790.1,EsuBft658_2a-00001,0.01696,0.08956,0.1894,3,96021,362,377,13,2,2,366,9708,232,608,608,62,62,1,375,375,0,749,1934
Ec-02_002820.1,EsuBft928_7a-00001,0.02049,0.1885,0.1087,2,94785,309,326,15,1,2,312,9571,121,446,446,73,73,1,324,324,0,585,1508
Ec-02_002830.1,EsuBft928_5a-00001,0.04379,0.1224,0.3579,7,90972,262,288,23,1,3,272,9444,1,288,291,99,99,1,285,353,1.04e-132,384,987
Ec-02_002850.1,EsuBft928_4a-00001,0.03829,0.1105,0.3466,6,91695,541,590,47,1,2,556,9424,1,590,593,99,99,1,588,590,0,1015,2625
Ec-02_002870.1,EsuBft928_3a-00001,0.003817,0.09669,0.03947,1,99057,105,106,1,0,0,106,100,1,106,106,100,100,1,106,106,9.43e-75,220,561
Ec-02_002880.1,EsuBft928_2a-00001,0.02059,0.07155,0.2877,5,78178,412,527,30,6,85,418,7932,1,445,445,100,100,1,524,524,0,684,1764
Ec-02_002940.1,EsuBft2221_2a-00001,0.04636,0.1128,0.4109,8,89801,995,1108,104,6,9,1024,9242,1,1103,1103,100,100,1,1104,1104,0,1725,4467
Ec-02_002970.1,EsuBft1860_4a-00001,0.04708,0.1518,0.3101,6,9128,492,539,46,1,1,512,9499,92,629,629,86,86,1,539,539,0,1008,2605
Ec-02_003050.1,EsuBft651_4a-00001,0.002026,0.05504,0.03681,1,99502,200,201,1,0,0,201,100,1,201,201,100,100,1,201,201,3.4399999999999997e-146,409,1050
Ec-02_003080.1,EsuBft651_8a-00001,0.0354,0.08141,0.4348,8,92115,257,279,21,1,1,263,9427,193,470,470,59,59,5,283,283,0,516,1330
Ec-02_003090.1,EsuBft651_9a-00001,0.04537,0.1128,0.4023,7,8006,1614,2016,268,24,134,1652,8194,173,2079,2097,91,91,289,2279,2495,0,2224,5764
Ec-02_003100.1,EsuBft651_10a-00001,0.01061,0.06894,0.1539,2,94725,413,436,9,3,14,418,9587,1,425,425,100,100,1,433,433,0,813,2099
Ec-02_003110.1,EsuBft1138_2a-00001,0.05172,0.07368,0.702,10,86842,693,798,89,5,16,712,8922,1,786,786,100,100,1,794,794,0,1147,2967
Ec-02_003120.1,EsuBft1138_4a-00001,0.0368,0.08354,0.4404,8,92188,236,256,19,1,1,240,9375,1,256,287,89,89,1,255,286,6.71e-118,344,883
Ec-02_003270.1,EsuBft312_6a-00001,0.05217,0.154,0.3389,6,84665,795,939,109,10,35,818,8711,374,1293,1293,71,71,17,939,939,0,1303,3373
Ec-02_003300.1,EsuBft312_11a-00001,0.01019,0.1029,0.09903,1,9038,404,447,6,2,37,407,9105,42,479,481,91,91,1,419,420,0,807,2084
Ec-02_003320.1,EsuBft312_13a-00001,0.04518,0.07636,0.5916,10,90524,363,401,37,1,1,372,9277,1,401,401,100,100,1,400,400,0,534,1376
Ec-02_003330.1,EsuBft171_2a-00001,0.01942,0.07653,0.2537,4,95822,344,359,15,0,0,351,9777,1,359,359,100,100,1,359,359,0,679,1751
Ec-02_003340.1,EsuBft171_3a-00001,0.03015,0.1049,0.2874,5,94393,303,321,17,1,1,310,9657,1,320,324,99,99,1,321,325,0,616,1589
Ec-02_003350.1,EsuBft171_5a-00001,0.0136,0.0745,0.1825,3,97468,308,316,8,0,0,313,9905,1,316,316,100,100,1,316,316,0,627,1618
Ec-02_003360.1,EsuBft171_6a-00001,0.05156,0.1198,0.4305,8,81245,1031,1269,165,12,73,1069,8424,1,1239,1239,100,100,1,1226,1226,0,1596,4132
Ec-02_003390.1,EsuBft171_8a-00001,0.0459,0.1196,0.3837,7,88777,791,891,76,7,24,805,9035,1,872,872,100,100,1,886,886,0,1261,3263
Ec-02_003410.1,EsuBft171_10a-00001,0.001121,0.06899,0.01625,1,98656,367,372,1,2,4,368,9892,1,372,372,100,100,1,368,368,0,749,1933
Ec-02_003425.1,EsuBft171_12a-00001,0.01817,0.06582,0.276,5,9557,151,158,7,0,0,154,9747,76,233,233,68,68,1,158,158,5.7e-107,307,786
Ec-02_003430.1,EsuBft171_13a-00001,0.01332,0.06703,0.1987,3,97222,70,72,2,0,0,70,9722,1,72,72,100,100,25,96,96,3.8999999999999997e-44,139,349
Ec-02_003440.1,EsuBft171_14a-00001,0.004214,0.08447,0.04988,1,85315,122,143,1,1,20,123,8601,79,221,221,65,65,1,123,123,1.72e-78,235,600
Ec-02_003450.1,EsuBft171_15a-00001,0.008316,0.09962,0.08347,1,98242,447,455,8,0,0,453,9956,1,455,455,100,100,1,455,455,0,913,2360
Ec-02_003510.1,EsuBft171_18a-00001,0.02978,0.06504,0.4578,8,92754,384,414,27,1,3,395,9541,30,443,445,93,93,1,411,412,0,673,1736
Ec-02_003530.1,EsuBft171_21a-00001,0.02877,0.1291,0.2229,4,92929,460,495,31,1,4,477,9636,1,491,491,100,100,1,495,495,0,933,2411
Ec-02_003550.1,EsuBft189_2a-00001,0.09158,0.2431,0.3767,7,82028,178,217,25,3,14,187,8618,597,804,873,24,24,1,212,219,6.93e-85,275,703
Ec-02_003560.1,EsuBft189_3a-00001,0.01582,0.08574,0.1845,3,96457,490,508,17,1,1,496,9764,1,507,507,100,100,1,508,508,0,985,2547
Ec-02_003570.1,EsuBft189_4a-00001,0.02814,0.08634,0.3259,6,93665,207,221,12,1,2,213,9638,1,221,221,100,100,1,219,219,3.1000000000000005e-151,421,1081
Ec-02_003590.1,EsuBft189_5a-00001,0.03126,0.09616,0.325,6,82099,399,486,24,3,63,405,8333,88,510,513,82,82,1,486,487,0,761,1965
Ec-02_003600.1,EsuBft189_6a-00001,0.02714,0.1411,0.1923,3,95333,429,450,19,1,2,436,9689,1,448,453,99,99,1,450,459,0,802,2071
Ec-02_003630.1,EsuBft189_8a-00001,0.02369,0.07313,0.3239,6,94706,805,850,41,2,4,825,9706,1,847,847,100,100,1,849,849,0,1284,3323
Ec-02_003650.1,EsuBft189_12a-00001,0.03255,0.08326,0.3909,7,93258,83,89,6,0,0,84,9438,432,520,520,17,17,1,89,89,5.65e-46,160,405
Ec-02_003660.1,EsuBft189_13a-00001,0.04725,0.09787,0.4828,9,82192,960,1168,145,10,63,999,8553,92,1214,1214,93,93,1,1150,1150,0,1585,4103
Ec-02_003670.1,EsuBft2947_3a-00001,0.05481,0.1796,0.3052,6,79128,254,321,30,4,37,264,8224,338,657,1273,25,25,17,301,302,3.2e-114,361,926
Ec-02_003740.1,EsuBft391_11a-00001,0.00426,0.06938,0.0614,1,99091,327,330,3,0,0,330,100,1,330,330,100,100,1,330,330,0,677,1746
Ec-02_003750.1,EsuBft391_10a-00001,0,0.07198,0,1,100,302,302,0,0,0,302,100,1,302,302,100,100,1,302,302,0,619,1596
Ec-02_003760.1,EsuBft391_9a-00001,0.01303,0.132,0.09875,1,97358,258,265,6,1,1,259,9774,1,265,265,100,100,253,516,516,0,529,1362
Ec-02_003770.1,EsuBft391_8a-00001,0.03221,0.0749,0.4301,8,92715,280,302,18,1,4,288,9536,1,302,302,100,100,3,300,300,0,553,1426
Ec-02_003780.1,EsuBft391_7a-00001,0.02444,0.08615,0.2837,5,9476,217,229,12,0,0,219,9563,1,229,229,100,100,1,229,229,1.05e-146,412,1060
Ec-02_003840.1,EsuBft391_4a-00001,0.01825,0.07279,0.2507,4,96393,294,305,9,1,2,300,9836,1,303,305,99,99,1,305,307,0,607,1564
Ec-02_003850.1,EsuBft391_3a-00001,0.03341,0.08739,0.3823,7,83108,861,1036,85,10,90,884,8533,1,956,969,99,99,1,1026,1040,0,1337,3460
Ec-02_003880.1,EsuBft1381_3a-00001,0.03666,0.1218,0.3009,5,91519,723,790,60,3,7,740,9367,562,1349,1349,58,58,1,785,785,0,1355,3507
Ec-02_003890.1,EsuBft258_2a-00001,0.02279,0.1643,0.1387,2,93913,108,115,6,1,1,110,9565,1,114,154,74,74,1,115,153,1.44e-39,135,340
Ec-02_003900.1,EsuBft258_3a-00001,0.03044,0.1104,0.2757,5,87829,267,304,35,2,2,278,9145,1,303,512,100,59,1,303,567,2.29e-144,431,1108
Ec-02_003920.1,EsuBft258_5a-00001,0.01488,0.1033,0.1441,2,95865,255,266,8,1,3,258,9699,1,266,307,87,87,1,263,264,0,500,1287
Ec-02_003940.1,EsuBft258_7a-00001,0.02058,0.1307,0.1574,2,8883,676,761,38,6,47,686,9014,1,731,1263,58,58,1,744,745,0,1160,3001
Ec-02_003980.1,EsuBft258_10a-00001,0.05291,0.1095,0.483,9,78596,683,869,133,10,53,717,8251,30,860,1278,98,65,10,863,1699,0,927,2395
Ec-02_004010.1,EsuBft258_12a-00001,0.04601,0.2295,0.2005,3,88865,830,934,40,5,64,844,9036,1,934,1048,89,89,1,870,1636,0,1099,2843
Ec-02_004050.1,EsuBft258_20a-00001,0.004566,0.1374,0.03324,1,99074,107,108,1,0,0,107,9907,1,108,108,100,100,1,108,108,1.2699999999999999e-73,218,554
Ec-02_004080.1,EsuBft258_22a-00001,0.01052,0.1025,0.1026,2,97909,515,526,11,0,0,517,9829,147,672,676,78,78,1,526,527,0,1071,2770
Ec-02_004090.1,EsuBft798_2a-00001,0.003817,0.121,0.03156,1,90121,447,496,2,1,47,447,9012,1,449,449,100,100,1,496,496,0,889,2296
Ec-02_004100.1,EsuBft798_3a-00001,0.02852,0.08976,0.3178,6,94393,202,214,12,0,0,206,9626,1,214,214,100,100,1,214,214,2.1800000000000002e-139,392,1008
Ec-02_004110.1,EsuBft798_4a-00001,0.01804,0.1499,0.1204,2,96939,95,98,3,0,0,97,9898,1,98,98,100,100,1,98,98,6.23e-62,187,476
Ec-02_004130.1,EsuBft798_6a-00001,0.009553,0.119,0.08025,1,98065,304,310,6,0,0,308,9935,1,310,310,100,100,1,310,310,0,598,1541
Ec-02_004150.1,EsuBft798_7a-00001,0.03736,0.1664,0.2246,4,8709,796,914,71,6,47,818,895,2,870,894,97,97,68,979,1671,0,1409,3648
Ec-02_004250.1,EsuBft594_5a-00001,0.02049,0.07901,0.2593,5,93377,282,302,13,2,7,289,957,1,295,295,100,100,1,302,302,0,531,1368
Ec-02_004270.1,EsuBft452_9a-00001,0.02774,0.1177,0.2357,4,96875,217,224,6,1,1,218,9732,22,245,260,86,86,25,247,647,7.29e-136,401,1031
Ec-02_004290.1,EsuBft452_7a-00001,0.02731,0.1066,0.2562,4,94429,339,359,20,0,0,345,961,23,381,381,94,94,1,359,359,0,635,1638
Ec-02_004300.1,EsuBft452_6a-00001,0.04039,0.1401,0.2884,5,90744,451,497,44,1,2,461,9276,1,497,511,97,97,1,495,511,0,768,1983
Ec-02_004320.1,EsuBft452_5a-00001,0.002879,0.09707,0.02965,1,99408,168,169,1,0,0,168,9941,1,169,169,100,100,1,169,169,4.61e-119,337,865
Ec-02_004340.1,EsuBft540_2a-00001,0.03705,0.2178,0.1701,3,95806,297,310,6,2,7,299,9645,1,303,393,77,77,1,310,333,0,603,1556
Ec-02_004350.1,EsuBft540_3a-00001,0.02093,0.104,0.2013,3,95722,179,187,8,0,0,183,9786,1,187,187,100,100,1,187,187,3.07e-110,317,811
Ec-02_004360.1,EsuBft540_4a-00001,0.05787,0.09937,0.5824,10,81161,1146,1412,181,16,85,1192,8442,310,1698,1698,82,82,1,1350,1350,0,1561,4041
Ec-02_004390.1,EsuBft540_10a-00001,0.01857,0.1166,0.1592,3,92348,881,954,52,7,21,892,935,115,1050,1050,89,89,2,952,952,0,1338,3464
Ec-02_004400.1,EsuBft540_12a-00001,0.05004,0.135,0.3707,7,88483,315,356,34,1,7,329,9242,1,349,349,100,100,1,356,356,0,566,1459
Ec-02_004410.1,EsuBft540_13a-00001,0.03994,0.07663,0.5211,9,91765,312,340,28,0,0,320,9412,1,340,340,100,100,1,340,340,0,604,1558
Ec-02_004500.2,EsuBft2517_4a-00001,0.01883,0.108,0.1743,3,92467,491,531,24,2,16,504,9492,3,533,533,99,99,2,516,516,0,925,2390
Ec-02_004520.1,EsuBft1229_8a-00001,0.02561,0.1062,0.2411,4,92138,375,407,27,3,5,384,9435,25,430,430,94,94,286,688,688,0,596,1537
Ec-02_004570.1,EsuBft795_3a-00001,0.02048,0.1107,0.1849,3,91826,865,942,51,8,26,881,9352,1,927,927,100,100,1,931,931,0,1511,3912
Ec-02_004580.1,EsuBft795_4a-00001,0.005357,0.1832,0.02924,1,98795,410,415,5,0,0,412,9928,1,415,415,100,100,1,415,415,0,847,2187
Ec-02_004600.1,EsuBft795_6a-00001,0.03582,0.09953,0.3599,7,89535,231,258,18,3,9,234,907,1,258,258,100,100,1,249,249,6.0599999999999995e-83,253,646
Ec-02_004660.1,EsuBft1202_4a-00001,0.04799,0.1978,0.2427,4,90219,535,593,21,4,37,546,9207,41,601,601,93,93,32,619,619,0,1078,2787
Ec-02_004740.1,EsuBft1202_6a-00001,0.02549,0.1106,0.2305,4,94915,504,531,27,0,0,518,9755,1,531,531,100,100,1,531,531,0,969,2506
Ec-02_004760.1,EsuBft1817_3a-00001,0.1479,0.2828,0.5232,9,79095,367,464,44,4,53,381,8211,44,469,634,67,67,160,608,613,0,667,1721
Ec-02_004770.1,EsuBft3070_3a-00001,0.04368,0.1263,0.3457,6,91954,160,174,10,3,4,162,931,1,172,177,97,97,1,172,342,2.23e-86,261,668
Ec-02_004790.1,EsuBft698_8a-00001,0.04815,0.1136,0.424,8,88433,711,804,70,2,23,735,9142,122,912,1442,55,55,3,796,807,0,1144,2960
Ec-02_004800.1,EsuBft698_7a-00001,0.002949,0.1281,0.02301,1,98512,331,336,2,1,3,332,9881,1,333,333,100,100,1,336,336,0,684,1766
Ec-02_004820.1,EsuBft698_3a-00001,0.04691,0.1219,0.3847,7,87332,1103,1263,134,10,26,1137,9002,1,1248,1260,99,99,1,1252,1524,0,1631,4224
Ec-02_004860.1,EsuBft521_11a-00001,0.08772,0.2142,0.4094,8,86617,233,269,26,3,10,238,8848,1,263,263,100,100,1,265,265,1.17e-155,438,1126
Ec-02_004870.1,EsuBft521_10a-00001,0.01494,0.1239,0.1205,2,97735,302,309,7,0,0,306,9903,46,354,354,87,87,22,330,330,0,621,1602
Ec-02_004890.1,EsuBft521_8a-00001,0.1021,0.234,0.4365,8,97143,204,210,6,0,0,205,9762,1,210,258,81,81,35,244,310,4.7800000000000003e-144,410,1054
Ec-02_004900.1,EsuBft521_7a-00001,0.02985,0.0749,0.3986,7,93858,596,635,39,0,0,612,9638,1,635,635,100,100,1,635,635,0,1242,3214
Ec-02_004960.1,EsuBft1249_16a-00001,0.02528,0.1057,0.2391,4,9529,263,276,13,0,0,270,9783,1,276,276,100,100,1,276,276,0,534,1375
Ec-02_004990.1,EsuBft1249_9a-00001,0.1073,0.1307,0.8209,10,74332,278,374,55,1,41,292,7807,117,449,453,74,74,15,388,392,9.129999999999999e-145,423,1088
Ec-02_005010.1,EsuBft1249_8a-00001,0.01502,0.09686,0.1551,2,96618,200,207,7,0,0,203,9807,1,207,207,100,100,1,207,207,2.12e-145,407,1046
Ec-02_005020.1,EsuBft1249_7a-00001,0.03444,0.1029,0.3347,6,87418,535,612,49,7,28,544,8889,1,597,597,100,100,1,599,599,0,875,2261
Ec-02_005040.1,EsuBft1249_6a-00001,0.008329,0.07944,0.1048,2,97816,403,412,8,1,1,408,9903,1,411,411,100,100,104,515,515,0,801,2070
Ec-02_005050.1,EsuBft1249_5a-00001,0.03338,0.08166,0.4088,8,84424,374,443,28,3,41,384,8668,1,404,404,100,100,89,529,529,0,636,1640
Ec-02_005080.1,EsuBft2510_2a-00001,0.02687,0.06796,0.3954,7,94881,278,293,14,1,1,284,9693,1,293,295,99,99,1,292,294,0,544,1401
Ec-02_005090.1,EsuBft2510_3a-00001,0.04111,0.1645,0.2499,4,92143,258,280,21,1,1,268,9571,208,487,487,57,57,15,293,293,0,534,1376
Ec-02_005100.1,EsuBft285_3a-00001,0.08502,0.1956,0.4348,8,84636,314,371,51,3,6,327,8814,52,422,1688,22,22,1,365,392,9.590000000000001e-166,512,1319
Ec-02_005110.1,EsuBft285_5a-00001,0.03265,0.1158,0.2819,5,93955,373,397,24,0,0,381,9597,133,529,529,100,75,255,651,651,0,776,2003
Ec-02_005130.1,EsuBft285_8a-00001,0.0227,0.1108,0.2049,3,95139,137,144,7,0,0,140,9722,1,144,144,100,100,1,144,144,1.2e-96,276,706
Ec-02_005150.1,EsuBft285_9a-00001,0.001796,0.07332,0.02449,1,99649,284,285,1,0,0,284,9965,1,285,285,100,100,1,285,285,0,567,1461
Ec-02_005170.2,EsuBft285_12a-00001,0.0318,0.1334,0.2384,4,85905,1030,1199,87,7,82,1052,8774,190,1343,1343,86,86,57,1218,1218,0,1783,4619
Ec-02_005190.1,EsuBft1955_2a-00001,0.009646,0.07858,0.1228,2,97978,533,544,11,0,0,539,9908,1,544,544,100,100,14,557,557,0,1114,2881
Ec-02_005200.1,EsuBft1955_3a-00001,0.03076,0.09387,0.3277,6,92749,307,331,21,2,3,315,9517,1,329,329,100,100,1,330,330,0,571,1471
Ec-02_005220.1,EsuBft2159_3a-00001,0.01103,0.0759,0.1453,2,97611,286,293,7,0,0,289,9863,1,293,293,100,100,81,373,373,0,578,1491
Ec-02_005230.1,EsuBft2159_4a-00001,0.01561,0.05724,0.2727,5,96644,288,298,10,0,0,292,9799,1,298,298,100,100,1,298,298,0,575,1483
Ec-02_005280.1,EsuBft992_7a-00001,0.04978,0.1335,0.3729,7,89873,426,474,46,1,2,441,9304,1,472,472,100,100,1,474,474,0,852,2201
Ec-02_005300.1,EsuBft992_5a-00001,0.01085,0.09573,0.1134,2,97727,172,176,4,0,0,174,9886,1,176,176,100,100,1,176,176,6.28e-127,358,918
Ec-02_005310.1,EsuBft992_4a-00001,0.0087,0.09916,0.08774,1,98279,628,639,11,0,0,634,9922,1,639,639,100,100,1,639,639,0,1289,3336
Ec-02_005320.1,EsuBft992_3a-00001,0.007682,0.1277,0.06017,1,98834,932,943,11,0,0,941,9979,19,961,961,98,98,9,951,951,0,1935,5014
Ec-02_005330.1,EsuBft148_44a-00001,0.01272,0.1178,0.108,2,97059,363,374,11,0,0,367,9813,299,672,774,48,48,4,377,381,0,737,1902
Ec-02_005350.1,EsuBft148_43a-00001,0.09698,0.2657,0.365,7,82932,379,457,48,8,30,388,849,1,453,632,72,72,1,431,500,0,625,1612
Ec-02_005360.1,EsuBft148_42a-00001,0.03554,0.09907,0.3587,7,90995,869,955,74,5,12,900,9424,1,948,948,100,100,1,950,950,0,1675,4339
Ec-02_005410.1,EsuBft148_41a-00001,0.0308,0.09641,0.3194,6,88759,379,427,27,1,21,385,9016,1,427,501,85,85,1,406,408,0,631,1628
Ec-02_005440.1,EsuBft148_38a-00001,0.02475,0.0931,0.2659,5,9497,321,338,17,0,0,327,9675,13,350,350,97,97,25,362,362,9.34e-170,481,1238
Ec-02_005450.1,EsuBft148_37a-00001,0.02566,0.08405,0.3053,6,94051,743,790,40,3,7,754,9544,1,790,790,100,100,144,926,926,0,1324,3427
Ec-02_005510.1,EsuBft148_29a-00001,0.01017,0.08661,0.1174,2,97967,530,541,11,0,0,533,9852,1,541,541,100,100,71,611,611,0,1090,2818
Ec-02_005540.1,EsuBft148_25a-00001,0,0.08478,0,1,100,137,137,0,0,0,137,100,1,137,137,100,100,1,137,137,1.21e-97,281,718
Ec-02_005570.1,EsuBft148_22a-00001,0.02812,0.1,0.2811,5,93769,301,321,20,0,0,312,972,290,610,628,79,51,243,563,579,0,591,1523
Ec-02_005590.1,EsuBft148_20a-00001,0.02587,0.06986,0.3703,7,9511,389,409,19,1,1,390,9535,1,408,408,100,100,1,409,409,0,785,2026
Ec-02_005600.1,EsuBft148_19a-00001,0.008415,0.06273,0.1341,2,98222,221,225,4,0,0,222,9867,1,225,225,100,100,71,295,295,2.9099999999999997e-162,454,1168
