Orthogroup	Fd_tasm	Fs_tasm	Laminaria-digitata_MALE_proteins	Saccorhiza-polyschides_MALE_proteins
OG0047886		ser_TRINITY_DN132120_c0_g1.p2		
OG0047887		ser_TRINITY_DN132130_c0_g1.p1		
OG0047888		ser_TRINITY_DN132130_c0_g1.p2		
OG0047889		ser_TRINITY_DN13219_c0_g1.p3		
OG0047890		ser_TRINITY_DN13224_c0_g1.p2		
OG0047891		ser_TRINITY_DN13224_c0_g1.p3		
OG0047892		ser_TRINITY_DN13225_c0_g1.p2		
OG0047893		ser_TRINITY_DN132284_c0_g1.p3		
OG0047894		ser_TRINITY_DN132365_c0_g1.p1		
OG0047895		ser_TRINITY_DN132385_c0_g1.p1		
OG0047896		ser_TRINITY_DN132385_c0_g1.p2		
OG0047897		ser_TRINITY_DN132385_c0_g1.p3		
OG0047898		ser_TRINITY_DN132385_c0_g1.p4		
OG0047899		ser_TRINITY_DN13238_c0_g1.p2		
OG0047900		ser_TRINITY_DN1323_c0_g2.p3		
OG0047901		ser_TRINITY_DN13241_c0_g2.p1		
OG0047902		ser_TRINITY_DN132440_c0_g3.p4		
OG0047903		ser_TRINITY_DN132447_c1_g1.p1		
OG0047904		ser_TRINITY_DN132447_c1_g1.p2		
OG0047905		ser_TRINITY_DN132447_c1_g1.p3		
OG0047906		ser_TRINITY_DN132447_c1_g1.p4		
OG0047907		ser_TRINITY_DN13244_c1_g1.p1		
OG0047908		ser_TRINITY_DN13246_c0_g1.p2		
OG0047909		ser_TRINITY_DN132557_c0_g1.p1		
OG0047910		ser_TRINITY_DN132573_c0_g1.p1		
OG0047911		ser_TRINITY_DN132573_c0_g1.p2		
OG0047912		ser_TRINITY_DN132576_c0_g1.p2		
OG0047913		ser_TRINITY_DN132592_c0_g1.p3		
OG0047914		ser_TRINITY_DN132619_c0_g2.p1		
OG0047915		ser_TRINITY_DN13264_c1_g1.p2		
OG0047916		ser_TRINITY_DN132726_c0_g1.p1		
OG0047917		ser_TRINITY_DN13273_c0_g1.p1		
OG0047918		ser_TRINITY_DN132785_c0_g1.p1		
OG0047919		ser_TRINITY_DN132785_c0_g1.p4		
OG0047920		ser_TRINITY_DN132785_c0_g1.p5		
OG0047921		ser_TRINITY_DN132788_c0_g1.p3		
OG0047922		ser_TRINITY_DN132842_c0_g2.p4		
OG0047923		ser_TRINITY_DN132850_c0_g1.p1		
OG0047924		ser_TRINITY_DN132850_c0_g1.p2		
OG0047925		ser_TRINITY_DN132850_c0_g1.p3		
OG0047926		ser_TRINITY_DN13287_c0_g3.p2		
OG0047927		ser_TRINITY_DN1328_c0_g1.p2		
OG0047928		ser_TRINITY_DN1328_c0_g3.p1		
OG0047929		ser_TRINITY_DN13291_c0_g1.p2		
OG0047930		ser_TRINITY_DN13293_c0_g1.p1		
OG0047931		ser_TRINITY_DN13294_c0_g3.p1		
OG0047932		ser_TRINITY_DN13296_c0_g1.p2		
OG0047933		ser_TRINITY_DN13299_c0_g2.p2		
OG0047934		ser_TRINITY_DN133013_c0_g1.p1		
OG0047935		ser_TRINITY_DN133013_c0_g1.p2		
OG0047936		ser_TRINITY_DN133026_c0_g1.p1		
OG0047937		ser_TRINITY_DN133026_c0_g1.p2		
OG0047938		ser_TRINITY_DN133026_c0_g2.p2		
OG0047939		ser_TRINITY_DN13303_c1_g1.p1		
OG0047940		ser_TRINITY_DN133042_c0_g2.p1		
OG0047941		ser_TRINITY_DN133042_c0_g2.p2		
OG0047942		ser_TRINITY_DN133044_c0_g1.p2		
OG0047943		ser_TRINITY_DN13304_c0_g3.p3		
OG0047944		ser_TRINITY_DN13304_c0_g5.p2		
OG0047945		ser_TRINITY_DN13304_c0_g5.p3		
OG0047946		ser_TRINITY_DN133052_c0_g1.p1		
OG0047947		ser_TRINITY_DN13306_c0_g1.p1		
OG0047948		ser_TRINITY_DN13306_c0_g1.p2		
OG0047949		ser_TRINITY_DN133133_c0_g1.p2		
OG0047950		ser_TRINITY_DN13313_c0_g1.p2		
OG0047951		ser_TRINITY_DN13314_c0_g1.p2		
OG0047952		ser_TRINITY_DN13314_c1_g1.p2		
OG0047953		ser_TRINITY_DN13314_c1_g1.p3		
OG0047954		ser_TRINITY_DN133164_c0_g1.p1		
OG0047955		ser_TRINITY_DN133164_c0_g1.p3		
OG0047956		ser_TRINITY_DN13317_c0_g1.p2		
OG0047957		ser_TRINITY_DN13317_c0_g2.p2		
OG0047958		ser_TRINITY_DN13319_c0_g2.p1		
OG0047959		ser_TRINITY_DN133216_c0_g1.p1		
OG0047960		ser_TRINITY_DN13321_c0_g2.p4		
OG0047961		ser_TRINITY_DN13321_c0_g2.p5		
OG0047962		ser_TRINITY_DN13321_c0_g2.p6		
OG0047963		ser_TRINITY_DN133231_c0_g1.p5		
OG0047964		ser_TRINITY_DN13325_c0_g1.p2		
OG0047965		ser_TRINITY_DN13326_c0_g1.p3		
OG0047966		ser_TRINITY_DN133277_c0_g1.p1		
OG0047967		ser_TRINITY_DN133277_c0_g1.p2		
OG0047968		ser_TRINITY_DN133292_c0_g1.p1		
OG0047969		ser_TRINITY_DN13333_c0_g2.p2		
OG0047970		ser_TRINITY_DN133434_c0_g1.p2		
OG0047971		ser_TRINITY_DN13345_c0_g2.p4		
OG0047972		ser_TRINITY_DN13350_c0_g1.p2		
OG0047973		ser_TRINITY_DN133535_c0_g3.p2		
OG0047974		ser_TRINITY_DN133541_c0_g1.p1		
OG0047975		ser_TRINITY_DN13361_c0_g2.p2		
OG0047976		ser_TRINITY_DN13361_c0_g3.p2		
OG0047977		ser_TRINITY_DN13361_c0_g4.p3		
OG0047978		ser_TRINITY_DN13367_c0_g1.p2		
OG0047979		ser_TRINITY_DN1336_c0_g1.p2		
OG0047980		ser_TRINITY_DN133746_c0_g2.p1		
OG0047981		ser_TRINITY_DN133746_c0_g2.p2		
OG0047982		ser_TRINITY_DN133746_c0_g2.p3		
OG0047983		ser_TRINITY_DN133746_c0_g2.p4		
OG0047984		ser_TRINITY_DN13376_c0_g1.p1		
OG0047985		ser_TRINITY_DN133802_c0_g1.p2		
OG0047986		ser_TRINITY_DN13384_c0_g1.p2		
OG0047987		ser_TRINITY_DN133891_c1_g1.p1		
OG0047988		ser_TRINITY_DN133891_c1_g1.p3		
OG0047989		ser_TRINITY_DN133966_c0_g1.p1		
OG0047990		ser_TRINITY_DN133966_c0_g1.p2		
OG0047991		ser_TRINITY_DN133966_c0_g1.p3		
OG0047992		ser_TRINITY_DN13396_c1_g2.p2		
OG0047993		ser_TRINITY_DN133979_c0_g1.p1		
OG0047994		ser_TRINITY_DN134029_c0_g1.p1		
OG0047995		ser_TRINITY_DN13402_c0_g1.p2		
OG0047996		ser_TRINITY_DN134045_c0_g1.p1		
OG0047997		ser_TRINITY_DN134052_c0_g1.p2		
OG0047998		ser_TRINITY_DN13405_c0_g1.p3		
OG0047999		ser_TRINITY_DN134069_c0_g1.p1		
OG0048000		ser_TRINITY_DN1340_c1_g1.p1		
OG0048001		ser_TRINITY_DN13412_c0_g1.p2		
OG0048002		ser_TRINITY_DN134199_c0_g3.p1		
OG0048003		ser_TRINITY_DN134243_c0_g3.p1		
OG0048004		ser_TRINITY_DN134243_c0_g3.p2		
OG0048005		ser_TRINITY_DN13424_c0_g2.p2		
OG0048006		ser_TRINITY_DN13428_c0_g1.p2		
OG0048007		ser_TRINITY_DN134303_c0_g2.p1		
OG0048008		ser_TRINITY_DN134303_c0_g2.p2		
OG0048009		ser_TRINITY_DN13432_c0_g1.p2		
OG0048010		ser_TRINITY_DN13432_c0_g1.p3		
OG0048011		ser_TRINITY_DN13432_c0_g2.p2		
OG0048012		ser_TRINITY_DN13433_c0_g1.p2		
OG0048013		ser_TRINITY_DN13433_c0_g1.p3		
OG0048014		ser_TRINITY_DN134378_c0_g1.p2		
OG0048015		ser_TRINITY_DN1343_c0_g1.p1		
OG0048016		ser_TRINITY_DN134406_c0_g1.p1		
OG0048017		ser_TRINITY_DN134406_c0_g1.p2		
OG0048018		ser_TRINITY_DN134406_c0_g1.p3		
OG0048019		ser_TRINITY_DN134406_c0_g1.p4		
OG0048020		ser_TRINITY_DN13440_c0_g2.p1		
OG0048021		ser_TRINITY_DN13440_c0_g2.p2		
OG0048022		ser_TRINITY_DN13449_c0_g1.p1		
OG0048023		ser_TRINITY_DN13449_c0_g1.p2		
OG0048024		ser_TRINITY_DN1344_c0_g1.p2		
OG0048025		ser_TRINITY_DN13451_c0_g1.p2		
OG0048026		ser_TRINITY_DN134549_c0_g1.p2		
OG0048027		ser_TRINITY_DN13454_c0_g2.p2		
OG0048028		ser_TRINITY_DN13458_c0_g1.p2		
OG0048029		ser_TRINITY_DN1345_c0_g2.p2		
OG0048030		ser_TRINITY_DN1345_c0_g3.p2		
OG0048031		ser_TRINITY_DN1345_c0_g4.p1		
OG0048032		ser_TRINITY_DN1345_c0_g6.p3		
OG0048033		ser_TRINITY_DN134621_c0_g1.p1		
OG0048034		ser_TRINITY_DN134621_c0_g1.p2		
OG0048035		ser_TRINITY_DN134621_c0_g1.p3		
OG0048036		ser_TRINITY_DN134639_c0_g1.p2		
OG0048037		ser_TRINITY_DN13465_c0_g1.p2		
OG0048038		ser_TRINITY_DN134665_c0_g1.p1		
OG0048039		ser_TRINITY_DN13470_c0_g5.p1		
OG0048040		ser_TRINITY_DN13471_c3_g1.p1		
OG0048041		ser_TRINITY_DN134725_c0_g1.p1		
OG0048042		ser_TRINITY_DN134725_c0_g1.p2		
OG0048043		ser_TRINITY_DN13472_c0_g1.p2		
OG0048044		ser_TRINITY_DN13472_c0_g1.p3		
OG0048045		ser_TRINITY_DN134730_c0_g1.p1		
OG0048046		ser_TRINITY_DN134730_c0_g1.p2		
OG0048047		ser_TRINITY_DN134768_c0_g1.p2		
OG0048048		ser_TRINITY_DN13478_c0_g1.p2		
OG0048049		ser_TRINITY_DN134798_c0_g1.p2		
OG0048050		ser_TRINITY_DN13480_c0_g1.p2		
OG0048051		ser_TRINITY_DN13480_c0_g2.p3		
OG0048052		ser_TRINITY_DN13482_c0_g1.p2		
OG0048053		ser_TRINITY_DN13482_c0_g1.p3		
OG0048054		ser_TRINITY_DN134853_c0_g1.p1		
OG0048055		ser_TRINITY_DN134878_c0_g1.p2		
OG0048056		ser_TRINITY_DN13487_c0_g2.p2		
OG0048057		ser_TRINITY_DN13488_c0_g2.p2		
OG0048058		ser_TRINITY_DN134928_c0_g1.p1		
OG0048059		ser_TRINITY_DN134928_c0_g1.p2		
OG0048060		ser_TRINITY_DN134957_c0_g2.p1		
OG0048061		ser_TRINITY_DN134957_c0_g2.p2		
OG0048062		ser_TRINITY_DN134957_c0_g2.p3		
OG0048063		ser_TRINITY_DN13508_c0_g1.p1		
OG0048064		ser_TRINITY_DN1350_c0_g1.p2		
OG0048065		ser_TRINITY_DN1350_c0_g1.p4		
OG0048066		ser_TRINITY_DN13511_c0_g1.p2		
OG0048067		ser_TRINITY_DN13511_c0_g1.p3		
OG0048068		ser_TRINITY_DN13522_c0_g1.p3		
OG0048069		ser_TRINITY_DN13522_c0_g2.p2		
OG0048070		ser_TRINITY_DN13524_c0_g1.p2		
OG0048071		ser_TRINITY_DN13524_c0_g1.p3		
OG0048072		ser_TRINITY_DN13526_c0_g2.p3		
OG0048073		ser_TRINITY_DN13527_c1_g2.p1		
OG0048074		ser_TRINITY_DN1352_c0_g1.p3		
OG0048075		ser_TRINITY_DN135333_c0_g1.p2		
OG0048076		ser_TRINITY_DN13534_c0_g1.p1		
OG0048077		ser_TRINITY_DN13534_c0_g1.p2		
OG0048078		ser_TRINITY_DN13534_c0_g1.p3		
OG0048079		ser_TRINITY_DN13534_c0_g1.p5		
OG0048080		ser_TRINITY_DN13535_c0_g1.p1		
OG0048081		ser_TRINITY_DN13535_c0_g1.p2		
OG0048082		ser_TRINITY_DN135364_c0_g1.p1		
OG0048083		ser_TRINITY_DN135364_c0_g1.p2		
OG0048084		ser_TRINITY_DN13536_c0_g2.p2		
OG0048085		ser_TRINITY_DN13539_c0_g1.p2		
OG0048086		ser_TRINITY_DN135410_c0_g1.p2		
OG0048087		ser_TRINITY_DN135412_c1_g2.p3		
OG0048088		ser_TRINITY_DN13545_c0_g2.p1		
OG0048089		ser_TRINITY_DN13545_c0_g2.p2		
OG0048090		ser_TRINITY_DN13545_c0_g2.p3		
OG0048091		ser_TRINITY_DN13545_c10_g1.p1		
OG0048092		ser_TRINITY_DN13545_c10_g1.p2		
OG0048093		ser_TRINITY_DN13545_c2_g1.p1		
OG0048094		ser_TRINITY_DN13547_c0_g4.p1		
OG0048095		ser_TRINITY_DN135481_c0_g1.p2		
OG0048096		ser_TRINITY_DN135481_c0_g1.p3		
OG0048097		ser_TRINITY_DN13548_c0_g2.p1		
OG0048098		ser_TRINITY_DN13548_c0_g2.p2		
OG0048099		ser_TRINITY_DN13549_c0_g2.p4		
OG0048100		ser_TRINITY_DN13549_c0_g3.p3		
OG0048101		ser_TRINITY_DN13557_c0_g1.p2		
OG0048102		ser_TRINITY_DN13557_c0_g1.p3		
OG0048103		ser_TRINITY_DN1355_c0_g1.p2		
OG0048104		ser_TRINITY_DN13563_c0_g1.p2		
OG0048105		ser_TRINITY_DN13563_c0_g1.p3		
OG0048106		ser_TRINITY_DN13563_c0_g1.p4		
OG0048107		ser_TRINITY_DN135641_c0_g1.p1		
OG0048108		ser_TRINITY_DN135655_c0_g1.p1		
OG0048109		ser_TRINITY_DN135655_c0_g1.p2		
OG0048110		ser_TRINITY_DN135675_c0_g1.p1		
OG0048111		ser_TRINITY_DN13567_c0_g1.p1		
OG0048112		ser_TRINITY_DN1356_c0_g2.p3		
OG0048113		ser_TRINITY_DN135700_c0_g1.p1		
OG0048114		ser_TRINITY_DN135700_c0_g1.p2		
OG0048115		ser_TRINITY_DN135724_c0_g1.p1		
OG0048116		ser_TRINITY_DN13579_c0_g1.p1		
OG0048117		ser_TRINITY_DN13579_c0_g1.p2		
OG0048118		ser_TRINITY_DN13579_c0_g1.p3		
OG0048119		ser_TRINITY_DN1357_c0_g2.p2		
OG0048120		ser_TRINITY_DN13584_c0_g1.p3		
OG0048121		ser_TRINITY_DN135854_c0_g1.p2		
OG0048122		ser_TRINITY_DN135856_c0_g2.p1		
OG0048123		ser_TRINITY_DN135856_c0_g3.p3		
OG0048124		ser_TRINITY_DN13587_c0_g1.p1		
OG0048125		ser_TRINITY_DN13587_c0_g3.p2		
OG0048126		ser_TRINITY_DN135894_c0_g1.p2		
OG0048127		ser_TRINITY_DN13589_c0_g1.p1		
OG0048128		ser_TRINITY_DN1359_c2_g1.p1		
OG0048129		ser_TRINITY_DN135_c0_g1.p2		
OG0048130		ser_TRINITY_DN13601_c0_g2.p2		
OG0048131		ser_TRINITY_DN13602_c0_g1.p1		
OG0048132		ser_TRINITY_DN136042_c0_g1.p1		
OG0048133		ser_TRINITY_DN136042_c0_g1.p2		
OG0048134		ser_TRINITY_DN136042_c0_g1.p3		
OG0048135		ser_TRINITY_DN13604_c0_g1.p1		
OG0048136		ser_TRINITY_DN136069_c0_g1.p1		
OG0048137		ser_TRINITY_DN136095_c0_g1.p2		
OG0048138		ser_TRINITY_DN136095_c0_g1.p3		
OG0048139		ser_TRINITY_DN13616_c0_g2.p2		
OG0048140		ser_TRINITY_DN13620_c0_g1.p1		
OG0048141		ser_TRINITY_DN13621_c1_g1.p2		
OG0048142		ser_TRINITY_DN13621_c1_g3.p3		
OG0048143		ser_TRINITY_DN136225_c0_g1.p1		
OG0048144		ser_TRINITY_DN13623_c0_g2.p2		
OG0048145		ser_TRINITY_DN136265_c0_g1.p1		
OG0048146		ser_TRINITY_DN136274_c0_g1.p2		
OG0048147		ser_TRINITY_DN13629_c0_g1.p1		
OG0048148		ser_TRINITY_DN13629_c0_g1.p2		
OG0048149		ser_TRINITY_DN13629_c0_g1.p3		
OG0048150		ser_TRINITY_DN13629_c0_g1.p4		
OG0048151		ser_TRINITY_DN13630_c0_g1.p1		
OG0048152		ser_TRINITY_DN13630_c0_g1.p2		
OG0048153		ser_TRINITY_DN13630_c0_g1.p3		
OG0048154		ser_TRINITY_DN13635_c0_g2.p2		
OG0048155		ser_TRINITY_DN136360_c0_g1.p1		
OG0048156		ser_TRINITY_DN136362_c0_g1.p2		
OG0048157		ser_TRINITY_DN1363_c0_g2.p1		
OG0048158		ser_TRINITY_DN1363_c0_g2.p2		
OG0048159		ser_TRINITY_DN136405_c0_g1.p1		
OG0048160		ser_TRINITY_DN13644_c0_g2.p2		
OG0048161		ser_TRINITY_DN13648_c0_g1.p3		
OG0048162		ser_TRINITY_DN13649_c1_g2.p2		
OG0048163		ser_TRINITY_DN13649_c4_g1.p1		
OG0048164		ser_TRINITY_DN13649_c4_g1.p2		
OG0048165		ser_TRINITY_DN13653_c0_g1.p2		
OG0048166		ser_TRINITY_DN13653_c0_g3.p3		
OG0048167		ser_TRINITY_DN13656_c0_g1.p2		
OG0048168		ser_TRINITY_DN13656_c0_g1.p3		
OG0048169		ser_TRINITY_DN13656_c0_g1.p4		
OG0048170		ser_TRINITY_DN13656_c0_g1.p5		
OG0048171		ser_TRINITY_DN136573_c0_g1.p1		
OG0048172		ser_TRINITY_DN136574_c0_g1.p1		
OG0048173		ser_TRINITY_DN136613_c0_g1.p2		
OG0048174		ser_TRINITY_DN13661_c0_g1.p1		
OG0048175		ser_TRINITY_DN13661_c0_g1.p2		
OG0048176		ser_TRINITY_DN13662_c0_g2.p1		
OG0048177		ser_TRINITY_DN13662_c0_g2.p2		
OG0048178		ser_TRINITY_DN136632_c0_g1.p2		
OG0048179		ser_TRINITY_DN13666_c0_g2.p2		
OG0048180		ser_TRINITY_DN13670_c0_g1.p1		
OG0048181		ser_TRINITY_DN136736_c0_g1.p2		
OG0048182		ser_TRINITY_DN136738_c0_g1.p2		
OG0048183		ser_TRINITY_DN13677_c0_g1.p4		
OG0048184		ser_TRINITY_DN13679_c0_g1.p1		
OG0048185		ser_TRINITY_DN136823_c0_g1.p1		
OG0048186		ser_TRINITY_DN136823_c0_g1.p2		
OG0048187		ser_TRINITY_DN13682_c0_g1.p2		
OG0048188		ser_TRINITY_DN136835_c0_g2.p2		
OG0048189		ser_TRINITY_DN136848_c0_g1.p1		
OG0048190		ser_TRINITY_DN136871_c0_g1.p3		
OG0048191		ser_TRINITY_DN13688_c0_g3.p2		
OG0048192		ser_TRINITY_DN13688_c0_g3.p3		
OG0048193		ser_TRINITY_DN136988_c0_g1.p1		
OG0048194		ser_TRINITY_DN136988_c0_g1.p2		
OG0048195		ser_TRINITY_DN13698_c0_g1.p1		
OG0048196		ser_TRINITY_DN13699_c0_g3.p3		
OG0048197		ser_TRINITY_DN136_c0_g1.p2		
OG0048198		ser_TRINITY_DN136_c0_g1.p3		
OG0048199		ser_TRINITY_DN136_c0_g1.p4		
OG0048200		ser_TRINITY_DN136_c0_g5.p1		
OG0048201		ser_TRINITY_DN136_c0_g7.p1		
OG0048202		ser_TRINITY_DN136_c0_g7.p2		
OG0048203		ser_TRINITY_DN137008_c0_g1.p2		
OG0048204		ser_TRINITY_DN13702_c0_g3.p2		
OG0048205		ser_TRINITY_DN13704_c0_g1.p2		
OG0048206		ser_TRINITY_DN13704_c0_g3.p1		
OG0048207		ser_TRINITY_DN137058_c1_g1.p2		
OG0048208		ser_TRINITY_DN13707_c0_g2.p2		
OG0048209		ser_TRINITY_DN137122_c0_g1.p3		
OG0048210		ser_TRINITY_DN137159_c0_g1.p1		
OG0048211		ser_TRINITY_DN137159_c0_g1.p2		
OG0048212		ser_TRINITY_DN137159_c0_g1.p3		
OG0048213		ser_TRINITY_DN13720_c0_g2.p1		
OG0048214		ser_TRINITY_DN13723_c0_g1.p1		
OG0048215		ser_TRINITY_DN137269_c0_g1.p1		
OG0048216		ser_TRINITY_DN137269_c0_g1.p2		
OG0048217		ser_TRINITY_DN137269_c0_g1.p3		
OG0048218		ser_TRINITY_DN13728_c0_g1.p1		
OG0048219		ser_TRINITY_DN13728_c0_g3.p3		
OG0048220		ser_TRINITY_DN137291_c1_g1.p2		
OG0048221		ser_TRINITY_DN137339_c0_g2.p2		
OG0048222		ser_TRINITY_DN13733_c0_g1.p3		
OG0048223		ser_TRINITY_DN13736_c0_g2.p2		
OG0048224		ser_TRINITY_DN13742_c0_g1.p1		
OG0048225		ser_TRINITY_DN137457_c0_g2.p2		
OG0048226		ser_TRINITY_DN13748_c0_g1.p1		
OG0048227		ser_TRINITY_DN137490_c0_g1.p2		
OG0048228		ser_TRINITY_DN137493_c0_g1.p1		
OG0048229		ser_TRINITY_DN137493_c0_g1.p2		
OG0048230		ser_TRINITY_DN137554_c0_g1.p2		
OG0048231		ser_TRINITY_DN137585_c0_g2.p1		
OG0048232		ser_TRINITY_DN137585_c0_g2.p2		
OG0048233		ser_TRINITY_DN13760_c0_g1.p2		
OG0048234		ser_TRINITY_DN137638_c0_g1.p2		
OG0048235		ser_TRINITY_DN137653_c0_g1.p1		
OG0048236		ser_TRINITY_DN137658_c0_g1.p1		
OG0048237		ser_TRINITY_DN137658_c0_g1.p2		
OG0048238		ser_TRINITY_DN13766_c0_g1.p2		
OG0048239		ser_TRINITY_DN13766_c0_g1.p3		
OG0048240		ser_TRINITY_DN13766_c0_g1.p6		
OG0048241		ser_TRINITY_DN13767_c0_g1.p2		
OG0048242		ser_TRINITY_DN137702_c0_g1.p1		
OG0048243		ser_TRINITY_DN137702_c0_g1.p2		
OG0048244		ser_TRINITY_DN13772_c0_g1.p8		
OG0048245		ser_TRINITY_DN13772_c0_g2.p2		
OG0048246		ser_TRINITY_DN13774_c0_g1.p1		
OG0048247		ser_TRINITY_DN137873_c0_g1.p3		
OG0048248		ser_TRINITY_DN13787_c0_g1.p1		
OG0048249		ser_TRINITY_DN137883_c0_g1.p1		
OG0048250		ser_TRINITY_DN137883_c0_g1.p2		
OG0048251		ser_TRINITY_DN137883_c0_g1.p3		
OG0048252		ser_TRINITY_DN137884_c0_g1.p1		
OG0048253		ser_TRINITY_DN137884_c0_g1.p2		
OG0048254		ser_TRINITY_DN137924_c0_g3.p1		
OG0048255		ser_TRINITY_DN137927_c0_g1.p1		
OG0048256		ser_TRINITY_DN13794_c0_g1.p1		
OG0048257		ser_TRINITY_DN13794_c0_g1.p2		
OG0048258		ser_TRINITY_DN13794_c0_g1.p3		
OG0048259		ser_TRINITY_DN13794_c0_g1.p4		
OG0048260		ser_TRINITY_DN137959_c0_g1.p1		
OG0048261		ser_TRINITY_DN137959_c0_g1.p2		
OG0048262		ser_TRINITY_DN13795_c0_g1.p1		
OG0048263		ser_TRINITY_DN13795_c0_g1.p2		
OG0048264		ser_TRINITY_DN137991_c0_g1.p2		
OG0048265		ser_TRINITY_DN137994_c0_g1.p1		
OG0048266		ser_TRINITY_DN137994_c1_g1.p1		
OG0048267		ser_TRINITY_DN13799_c1_g3.p1		
OG0048268		ser_TRINITY_DN13803_c0_g1.p1		
OG0048269		ser_TRINITY_DN138040_c0_g1.p1		
OG0048270		ser_TRINITY_DN138118_c0_g1.p1		
OG0048271		ser_TRINITY_DN138118_c0_g1.p2		
OG0048272		ser_TRINITY_DN138155_c0_g1.p1		
OG0048273		ser_TRINITY_DN138155_c0_g1.p2		
OG0048274		ser_TRINITY_DN13817_c0_g2.p2		
OG0048275		ser_TRINITY_DN13817_c0_g2.p5		
OG0048276		ser_TRINITY_DN13817_c0_g2.p7		
OG0048277		ser_TRINITY_DN13817_c0_g2.p8		
OG0048278		ser_TRINITY_DN138272_c0_g1.p1		
OG0048279		ser_TRINITY_DN138289_c0_g1.p1		
OG0048280		ser_TRINITY_DN138289_c0_g1.p2		
OG0048281		ser_TRINITY_DN13833_c0_g3.p2		
OG0048282		ser_TRINITY_DN13833_c3_g1.p1		
OG0048283		ser_TRINITY_DN13833_c3_g1.p2		
OG0048284		ser_TRINITY_DN13833_c3_g1.p3		
OG0048285		ser_TRINITY_DN138345_c0_g1.p2		
OG0048286		ser_TRINITY_DN138345_c0_g1.p3		
OG0048287		ser_TRINITY_DN138345_c0_g1.p4		
OG0048288		ser_TRINITY_DN138345_c0_g1.p5		
OG0048289		ser_TRINITY_DN138348_c0_g1.p2		
OG0048290		ser_TRINITY_DN138359_c0_g1.p1		
OG0048291		ser_TRINITY_DN138359_c0_g1.p2		
OG0048292		ser_TRINITY_DN138359_c0_g1.p3		
OG0048293		ser_TRINITY_DN13835_c0_g1.p2		
OG0048294		ser_TRINITY_DN13836_c0_g1.p4		
OG0048295		ser_TRINITY_DN138374_c0_g2.p3		
OG0048296		ser_TRINITY_DN138375_c0_g1.p2		
OG0048297		ser_TRINITY_DN138375_c0_g1.p3		
OG0048298		ser_TRINITY_DN138375_c0_g1.p4		
OG0048299		ser_TRINITY_DN1383_c0_g1.p3		
OG0048300		ser_TRINITY_DN138497_c0_g1.p2		
OG0048301		ser_TRINITY_DN13849_c0_g1.p1		
OG0048302		ser_TRINITY_DN13849_c0_g1.p2		
OG0048303		ser_TRINITY_DN1384_c0_g2.p3		
OG0048304		ser_TRINITY_DN13851_c0_g2.p2		
OG0048305		ser_TRINITY_DN138520_c0_g1.p1		
OG0048306		ser_TRINITY_DN13853_c1_g1.p1		
OG0048307		ser_TRINITY_DN138540_c0_g1.p2		
OG0048308		ser_TRINITY_DN138543_c0_g2.p3		
OG0048309		ser_TRINITY_DN138583_c0_g1.p1		
OG0048310		ser_TRINITY_DN138583_c0_g1.p2		
OG0048311		ser_TRINITY_DN138583_c0_g1.p3		
OG0048312		ser_TRINITY_DN13859_c0_g1.p1		
OG0048313		ser_TRINITY_DN13859_c0_g1.p2		
OG0048314		ser_TRINITY_DN13859_c0_g1.p3		
OG0048315		ser_TRINITY_DN13859_c0_g1.p4		
OG0048316		ser_TRINITY_DN13859_c0_g1.p5		
OG0048317		ser_TRINITY_DN13859_c0_g1.p6		
OG0048318		ser_TRINITY_DN1385_c0_g1.p3		
OG0048319		ser_TRINITY_DN1385_c0_g1.p4		
OG0048320		ser_TRINITY_DN1385_c0_g1.p5		
OG0048321		ser_TRINITY_DN13862_c0_g1.p1		
OG0048322		ser_TRINITY_DN13862_c1_g1.p1		
OG0048323		ser_TRINITY_DN138646_c0_g1.p2		
OG0048324		ser_TRINITY_DN138646_c0_g1.p3		
OG0048325		ser_TRINITY_DN138646_c0_g1.p4		
OG0048326		ser_TRINITY_DN13864_c0_g1.p3		
OG0048327		ser_TRINITY_DN138677_c0_g1.p1		
OG0048328		ser_TRINITY_DN13867_c0_g1.p2		
OG0048329		ser_TRINITY_DN138681_c0_g1.p1		
OG0048330		ser_TRINITY_DN1386_c0_g1.p1		
OG0048331		ser_TRINITY_DN1386_c0_g1.p2		
OG0048332		ser_TRINITY_DN1386_c1_g1.p1		
OG0048333		ser_TRINITY_DN1386_c1_g1.p2		
OG0048334		ser_TRINITY_DN1386_c1_g1.p3		
OG0048335		ser_TRINITY_DN138751_c0_g1.p1		
OG0048336		ser_TRINITY_DN13877_c0_g1.p1		
OG0048337		ser_TRINITY_DN13879_c0_g1.p1		
OG0048338		ser_TRINITY_DN13879_c0_g1.p2		
OG0048339		ser_TRINITY_DN138812_c0_g1.p2		
OG0048340		ser_TRINITY_DN13881_c0_g1.p2		
OG0048341		ser_TRINITY_DN13881_c0_g3.p1		
OG0048342		ser_TRINITY_DN13883_c0_g1.p1		
OG0048343		ser_TRINITY_DN138858_c0_g1.p1		
OG0048344		ser_TRINITY_DN138858_c0_g1.p2		
OG0048345		ser_TRINITY_DN138888_c0_g1.p2		
OG0048346		ser_TRINITY_DN13890_c0_g5.p1		
OG0048347		ser_TRINITY_DN13890_c0_g5.p2		
OG0048348		ser_TRINITY_DN13890_c0_g5.p3		
OG0048349		ser_TRINITY_DN13890_c1_g1.p1		
